"name: , distance: 7113.8219228602, start time: 2024-11-26T05:07:39.439Z, duration: 10877.6280000209",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-26T05:22:53.015Z,37.5521602638,127.0736489787,36.3087158372,0.0705871582,-,55.75,16.6875,1.041046143
,2024-11-26T05:22:54.017Z,37.55216018,127.0736490625,36.2818298508,0.0,-,55.375,16.625,0.9882202153
,2024-11-26T05:22:55.014Z,37.5521599286,127.0736490625,36.2818298508,0.0,-,55.0625,16.5,0.9168701176
,2024-11-26T05:22:56.014Z,37.5521596771,127.0736489787,36.2818298508,0.0,-,54.75,16.375,0.7821044925
,2024-11-26T05:22:57.013Z,37.5523253454,127.0737255893,36.2818298508,0.0,-,54.4375,16.25,0.6579284671
,2024-11-26T05:22:58.010Z,37.5523245491,127.073725254,36.2818298508,0.0,-,54.3125,16.8125,0.568084717
,2024-11-26T05:22:59.009Z,37.5523237948,127.0737250026,36.2818298508,0.0,-,54.1875,16.6875,-
,2024-11-26T05:23:00.010Z,37.5523449591,127.0737324624,35.839019792,0.0355224609,-,54.125,16.5625,0.4861755373
,2024-11-26T05:23:01.010Z,37.5523439532,127.0737319595,35.839019792,0.0,-,54.0,16.5,0.4439086916
,2024-11-26T05:23:02.009Z,37.552351497,127.0737380783,35.9967346359,0.0,-,53.8125,16.375,0.4439086916
,2024-11-26T05:23:03.008Z,37.552234779,127.07370212,36.1589355637,0.0443115234,-,29.8125,16.375,0.488800049
,2024-11-26T05:23:04.011Z,37.5521896005,127.0736763037,36.0026245284,0.0,-,34.4375,16.9375,0.5310974123
,2024-11-26T05:23:05.008Z,37.5521738425,127.0736669998,36.0026245284,0.0,-,35.25,17.0625,0.5945129397
,2024-11-26T05:23:06.010Z,37.5521700707,127.0736649043,35.9294738936,0.0093383789,-,35.75,17.0625,0.6209411623
,2024-11-26T05:23:07.008Z,37.552168981,127.0736642338,35.9294738936,0.0,-,36.1875,17.1875,0.652648926
,2024-11-26T05:23:08.009Z,37.5521687715,127.0736640661,35.9294738936,0.0,-,26.1875,17.3125,0.652648926
,2024-11-26T05:23:09.010Z,37.5521589227,127.073648392,35.9294738936,0.0,-,17.5625,17.5,0.652648926
,2024-11-26T05:23:10.011Z,37.5521589646,127.0736484758,35.9294738936,0.0,-,17.5625,18.0625,0.652648926
,2024-11-26T05:23:11.010Z,37.5521589646,127.0736484758,35.9294738936,0.0,-,17.5625,17.9375,0.6420593264
,2024-11-26T05:23:12.010Z,37.5521589646,127.0736484758,35.9294738936,0.0,-,17.5625,17.8125,0.6473388674
,2024-11-26T05:23:13.010Z,37.5521590066,127.0736484758,35.9294738936,0.0,-,17.5625,17.6875,-
,2024-11-26T05:23:14.010Z,37.5521656283,127.0736704364,35.9294738936,0.0,-,16.4375,17.5625,0.6473388674
,2024-11-26T05:23:15.008Z,37.5521656283,127.0736704364,35.9294738936,0.0,-,16.4375,18.3125,0.6499938967
,2024-11-26T05:23:16.009Z,37.552166676,127.0736711069,36.6339111498,0.0412597656,-,16.375,17.9375,0.6499938967
,2024-11-26T05:23:17.008Z,37.5521668017,127.0736711907,36.6707763842,0.0388183593,-,16.375,17.625,0.6552734378
,2024-11-26T05:23:18.008Z,37.5521678076,127.0736707716,36.6843567065,0.0,-,15.25,17.4375,0.6605529788
,2024-11-26T05:23:19.008Z,37.5521721242,127.07366876,36.6843567065,0.0,-,33.8125,17.1875,0.6949157718
,2024-11-26T05:23:20.007Z,37.5521454279,127.0736299518,36.6285705736,0.0541839599,-,22.875,16.6875,0.7398376468
,2024-11-26T05:23:21.007Z,37.5521666341,127.0736577797,36.9046631031,0.0,-,33.9375,17.4375,0.7821044925
,2024-11-26T05:23:22.005Z,37.5521728786,127.0736659101,36.9046631031,0.0,-,34.5,17.3125,0.8481750492
,2024-11-26T05:23:23.007Z,37.5521744293,127.0736680056,36.9046631031,0.0,-,34.5,17.125,0.8957214359
,2024-11-26T05:23:24.007Z,37.5521748484,127.0736685085,36.9046631031,0.0,-,34.4375,17.0,0.9380187992
,2024-11-26T05:23:25.007Z,37.5521749322,127.0736685923,36.9046631031,0.0,-,34.375,16.875,0.9750061039
,2024-11-26T05:23:26.007Z,37.5521525106,127.0736355676,36.9046631031,0.0,-,27.0625,16.8125,0.990844727
,2024-11-26T05:23:27.007Z,37.552168981,127.0736597913,36.9046631031,0.0,-,33.875,17.4375,-
,2024-11-26T05:23:28.007Z,37.5521734653,127.0736664969,36.9046631031,0.0,-,34.25,17.3125,0.990844727
,2024-11-26T05:23:29.006Z,37.5521622336,127.0736503198,36.7079162768,0.068649292,-,34.25,17.0625,0.9750061039
,2024-11-26T05:23:30.007Z,37.5521600962,127.0736488949,36.5563659838,0.0,-,34.1875,16.875,0.9168701176
,2024-11-26T05:23:31.008Z,37.55216018,127.0736489787,36.5563659838,0.0,-,34.125,16.75,0.8190917972
,2024-11-26T05:23:32.007Z,37.55214723,127.073648392,36.5563659838,0.0,-,26.5,16.6875,0.7319030765
,2024-11-26T05:23:33.007Z,37.5521474814,127.073648392,36.5563659838,0.0,-,47.375,17.1875,0.6288452151
,2024-11-26T05:23:34.007Z,37.5521477329,127.073648392,36.5563659838,0.0,-,46.9375,17.0,0.5152282717
,2024-11-26T05:23:35.007Z,37.5521479424,127.073648392,36.5563659838,0.0,-,46.5,16.875,0.4253845216
,2024-11-26T05:23:36.007Z,37.552148152,127.073648392,36.5563659838,0.0,-,46.125,16.6875,0.3566894532
,2024-11-26T05:23:37.007Z,37.5521483196,127.073648392,36.5563659838,0.0,-,45.8125,16.5,0.2853393556
,2024-11-26T05:23:38.007Z,37.5521593837,127.0735981005,36.5563659838,0.0,-,25.0,16.375,0.1981506348
,2024-11-26T05:23:39.007Z,37.5521596771,127.0736165407,36.5563659838,0.0,-,20.0,16.9375,0.0977478027
,2024-11-26T05:23:40.007Z,37.5521598028,127.0736251741,36.5563659838,0.0,-,17.125,16.875,0.010559082
,2024-11-26T05:23:41.009Z,37.5521598867,127.0736301194,36.5563659838,0.0,-,15.1875,16.75,-
,2024-11-26T05:23:42.007Z,37.5521599286,127.0736333884,36.5563659838,0.0,-,13.8125,16.6875,-0.0765991211
,2024-11-26T05:23:43.008Z,37.5521599705,127.0736356515,36.5563659838,0.0,-,12.75,16.625,-0.1743774414
,2024-11-26T05:23:44.006Z,37.5521420751,127.0736380822,36.5563659838,0.0,-,11.6875,16.5625,-0.2827148438
,2024-11-26T05:23:45.007Z,37.5521471881,127.0736388366,36.5563659838,0.0,-,11.6875,17.25,-0.3514099122
,2024-11-26T05:23:46.009Z,37.5521471881,127.0736388366,36.5563659838,0.0,-,11.6875,17.875,-0.3778381349
,2024-11-26T05:23:47.012Z,37.55214723,127.0736388366,36.5563659838,0.0,-,11.6875,17.6875,-0.3963317872
,2024-11-26T05:23:48.012Z,37.55214723,127.0736388366,36.5563659838,0.0,-,11.6875,17.5,-0.4068908693
,2024-11-26T05:23:49.014Z,37.55214723,127.0736388366,36.5563659838,0.0,-,11.6875,17.375,-0.4122009279
,2024-11-26T05:23:50.015Z,37.55214723,127.0736388366,36.5563659838,0.0,-,11.6875,17.1875,-0.4201049806
,2024-11-26T05:23:51.013Z,37.5521569949,127.0736442848,36.5563659838,0.0,-,22.0,16.9375,-0.4808959963
,2024-11-26T05:23:52.014Z,37.5521593837,127.0736478052,36.5563659838,0.0,-,32.3125,17.4375,-0.568084717
,2024-11-26T05:23:53.013Z,37.5521600124,127.0736487272,36.5563659838,0.0,-,32.8125,17.3125,-0.6552734378
,2024-11-26T05:23:54.013Z,37.5521601381,127.0736488949,36.5563659838,0.0,-,32.8125,17.1875,-0.7292785647
,2024-11-26T05:23:55.013Z,37.55216018,127.0736489787,36.5563659838,0.0,-,32.8125,17.0625,-
,2024-11-26T05:23:56.013Z,37.55216018,127.0736489787,36.5563659838,0.0,-,49.1875,16.9375,-0.7741699222
,2024-11-26T05:23:57.013Z,37.5521806319,127.0736800756,36.5563659838,0.0,-,26.1875,16.8125,-0.8032531742
,2024-11-26T05:23:58.011Z,37.552172711,127.0736680056,36.5563659838,0.0,-,20.5,17.3125,-0.8323059085
,2024-11-26T05:23:59.010Z,37.5521694001,127.073662725,35.3620300457,0.0314178466,-,18.0625,17.25,-0.8375854496
,2024-11-26T05:24:00.008Z,37.5521621498,127.0736510742,35.4078979657,0.045715332,-,32.3125,16.75,-0.8455200199
,2024-11-26T05:24:01.010Z,37.5521602219,127.073647889,35.4129028485,0.0,-,33.0625,16.6875,-0.8640136722
,2024-11-26T05:24:02.007Z,37.552159719,127.0736471347,35.4129028485,0.0,-,33.1875,16.625,-0.8666687015
,2024-11-26T05:24:03.010Z,37.5521478167,127.0736175466,35.4138488934,0.0478515625,-,25.8125,16.3125,-0.8719482425
,2024-11-26T05:24:04.009Z,37.5521547737,127.073631712,35.5828857587,0.0320129394,-,32.8125,16.125,-0.8746032718
,2024-11-26T05:24:05.009Z,37.5521573302,127.0736374955,35.5828857587,0.0,-,33.1875,16.4375,-0.8746032718
,2024-11-26T05:24:06.008Z,37.5521579588,127.0736388366,35.5828857587,0.0,-,33.1875,16.375,-0.8534545902
,2024-11-26T05:24:07.008Z,37.5521580845,127.0736391719,35.5828857587,0.0,-,33.1875,16.3125,-0.8375854496
,2024-11-26T05:24:08.009Z,37.5521581265,127.0736392557,35.5828857587,0.0,-,33.1875,16.25,-0.8217468265
,2024-11-26T05:24:09.009Z,37.5522595475,127.073748891,35.5828857587,0.0,-,39.9375,16.1875,-
,2024-11-26T05:24:10.007Z,37.5522592122,127.0737484719,35.5828857587,0.0,-,39.875,16.75,-0.7768249515
,2024-11-26T05:24:11.010Z,37.5522588769,127.0737481366,35.5828857587,0.0,-,39.8125,16.625,-0.7715454105
,2024-11-26T05:24:12.007Z,37.5522585417,127.0737478013,35.5828857587,0.0,-,39.75,16.5,-0.7662658694
,2024-11-26T05:24:13.010Z,37.5522582483,127.0737474661,35.5828857587,0.0,-,39.6875,16.375,-0.7398376468
,2024-11-26T05:24:14.007Z,37.5522579968,127.0737471308,35.5828857587,0.0,-,39.625,16.3125,-0.6975708011
,2024-11-26T05:24:15.010Z,37.5522728328,127.0737552612,36.0613708664,0.0340270996,-,39.625,16.1875,-0.6605529788
,2024-11-26T05:24:16.010Z,37.5521049852,127.0736923969,36.0122680831,0.0,-,19.4375,16.25,-0.6235656741
,2024-11-26T05:24:17.010Z,37.5521746388,127.073680327,36.0122680831,0.0,-,16.75,17.5,-0.557525635
,2024-11-26T05:24:18.007Z,37.5521736749,127.0736746273,36.0122680831,0.0,-,15.375,17.375,-0.5390319826
,2024-11-26T05:24:19.007Z,37.5521699868,127.0736532535,36.0122680831,0.0,-,32.5625,17.0625,-0.488800049
,2024-11-26T05:24:20.007Z,37.5521688972,127.0736470509,36.0122680831,0.0,-,33.375,17.0,-0.4359741212
,2024-11-26T05:24:21.006Z,37.5521686457,127.0736455421,36.0122680831,0.0,-,33.4375,16.875,-0.3936767579
,2024-11-26T05:24:22.007Z,37.5521437515,127.0736563548,36.3920593431,0.0480041504,-,33.5,16.75,-0.3672790529
,2024-11-26T05:24:23.006Z,37.5521302566,127.0736276048,36.3920593431,0.0,-,23.0,16.6875,-
,2024-11-26T05:24:24.005Z,37.5521401473,127.0736486434,36.3920593431,0.0,-,32.875,17.25,-0.3249816896
,2024-11-26T05:24:25.006Z,37.5521428714,127.0736544269,36.3920593431,0.0,-,33.375,17.125,-0.2747802735
,2024-11-26T05:24:26.005Z,37.5521435419,127.073655768,36.3920593431,0.0,-,33.375,17.0,-0.2298583985
,2024-11-26T05:24:27.005Z,37.5521405664,127.0736506551,36.1306457687,0.0,-,33.3125,16.875,-0.1955261231
,2024-11-26T05:24:28.006Z,37.5521406083,127.0736507389,36.1306457687,0.0,-,33.3125,16.75,-0.1955261231
,2024-11-26T05:24:29.006Z,37.5521513371,127.073639591,35.9635315108,0.0654449463,-,24.1875,16.4375,-0.2245788575
,2024-11-26T05:24:30.006Z,37.5521455955,127.0736454583,35.8998413253,0.0579528808,-,33.0,16.375,-0.2800598145
,2024-11-26T05:24:31.006Z,37.5521435419,127.0736476376,35.8887024092,0.0,-,33.5625,16.625,-0.3514099122
,2024-11-26T05:24:32.006Z,37.5521429552,127.0736482243,35.9610290694,0.0095214843,-,33.75,16.5625,-0.4174804689
,2024-11-26T05:24:33.006Z,37.5521428714,127.073648392,36.0452575851,0.0,-,33.8125,16.5,-0.4227600099
,2024-11-26T05:24:34.006Z,37.5521428295,127.073648392,36.1192932297,0.0314941406,-,33.9375,16.25,-0.4227600099
,2024-11-26T05:24:35.008Z,37.5521373393,127.0736377469,36.1224975754,0.0,-,21.4375,16.25,-0.3778381349
,2024-11-26T05:24:36.006Z,37.5521398539,127.0736426923,36.2992553879,0.0445861816,-,33.0625,17.1875,-0.2959289552
,2024-11-26T05:24:37.006Z,37.5521407759,127.0736452907,36.5299987963,0.0,-,33.4375,16.5,-
,2024-11-26T05:24:38.006Z,37.5521410274,127.0736457936,36.5299987963,0.0,-,33.1875,16.4375,-0.1902160645
,2024-11-26T05:24:39.006Z,37.5521410693,127.0736459612,36.5299987963,0.0,-,32.9375,16.25,-0.1109619141
,2024-11-26T05:24:40.006Z,37.5521411112,127.0736459612,36.5299987963,0.0,-,32.6875,16.0625,-0.021118164
,2024-11-26T05:24:41.010Z,37.5521105592,127.0736226595,36.5299987963,0.0,-,23.0625,15.8125,0.0316772461
,2024-11-26T05:24:42.006Z,37.5521333998,127.0736400939,36.5299987963,0.0,-,32.0625,16.5,0.0924682617
,2024-11-26T05:24:43.006Z,37.5521393091,127.0736446201,36.5299987963,0.0,-,32.5625,16.4375,0.1294555664
,2024-11-26T05:24:44.007Z,37.5521406921,127.0736456259,36.5299987963,0.0,-,32.6875,16.375,0.1981506348
,2024-11-26T05:24:45.007Z,37.5521410274,127.0736458774,36.5299987963,0.0,-,32.75,16.3125,0.2721557618
,2024-11-26T05:24:46.004Z,37.5521324778,127.073637244,36.5299987963,0.0,-,26.1875,16.25,0.3461303712
,2024-11-26T05:24:47.005Z,37.5521389319,127.0736437819,36.5299987963,0.0,-,32.6875,16.75,0.3857727052
,2024-11-26T05:24:48.007Z,37.5521327293,127.0736348133,36.4478454759,0.0586700439,-,33.25,16.5625,0.3857727052
,2024-11-26T05:24:49.006Z,37.5521331065,127.0736351486,36.4437561204,0.0,-,33.4375,16.5625,0.3804626466
,2024-11-26T05:24:50.006Z,37.5521331903,127.0736352324,36.4437561204,0.0,-,33.625,16.5625,0.3355712892
,2024-11-26T05:24:51.006Z,37.5521332322,127.0736352324,36.4437561204,0.0,-,26.5625,16.5625,-
,2024-11-26T05:24:52.006Z,37.5521010876,127.0736146129,36.4437561204,0.0,-,16.9375,16.5,0.2827148438
,2024-11-26T05:24:53.006Z,37.5521074998,127.0736188038,36.4437561204,0.0,-,15.125,17.25,0.2113647461
,2024-11-26T05:24:54.006Z,37.5521117745,127.073621486,36.4437561204,0.0,-,13.8125,17.125,0.1611633301
,2024-11-26T05:24:55.007Z,37.5521148339,127.0736234977,36.4437561204,0.0,-,12.8125,17.0625,0.1136169434
,2024-11-26T05:24:56.006Z,37.5521157978,127.073623833,36.4655151536,0.0279846191,-,12.0,17.0,0.1030273437
,2024-11-26T05:24:57.005Z,37.5521157978,127.0736237492,36.6620178393,0.0,-,12.0,16.875,0.1030273437
,2024-11-26T05:24:58.006Z,37.5521218747,127.0736243359,36.6620178393,0.0,-,10.6875,16.8125,0.1294555664
,2024-11-26T05:24:59.007Z,37.5521219585,127.0736245035,36.6620178393,0.0,-,10.1875,17.375,0.1532287598
,2024-11-26T05:25:00.005Z,37.5521220005,127.0736245874,36.6620178393,0.0,-,9.9375,17.3125,0.1664428711
,2024-11-26T05:25:01.006Z,37.5521224195,127.0736255932,36.6620178393,0.0,-,33.1875,17.25,0.1664428711
,2024-11-26T05:25:02.006Z,37.5521271972,127.0736240844,36.234649675,0.0559234619,-,34.4375,17.0,0.1373901367
,2024-11-26T05:25:03.006Z,37.5521277421,127.0736217375,36.3804626634,0.1509399414,-,34.5625,16.4375,0.1109619141
,2024-11-26T05:25:04.006Z,37.5521264848,127.0736175466,36.381286638,0.3635253907,-,33.0,16.3125,0.0686950683
,2024-11-26T05:25:05.006Z,37.5521277001,127.0736193906,36.3153991868,0.0895385742,-,39.0,18.0,-
,2024-11-26T05:25:06.005Z,37.5521283288,127.0736188038,36.2923889329,0.0,-,41.5,18.9375,0.0369873047
,2024-11-26T05:25:07.007Z,37.5521280773,127.0736204802,36.4613037279,0.0693206787,-,43.6875,19.4375,-0.0184936523
,2024-11-26T05:25:08.009Z,37.5521266524,127.0736278563,36.365081804,0.4607849122,-,45.6875,19.1875,-0.0581054687
,2024-11-26T05:25:09.008Z,37.5521249341,127.0736364058,36.2903137376,0.6295471192,-,47.5625,18.125,-0.100402832
,2024-11-26T05:25:10.005Z,37.5521247665,127.0736374955,36.259246843,0.3911285401,-,49.375,16.625,-0.1479492188
,2024-11-26T05:25:11.007Z,37.5521253113,127.0736323825,36.3681640794,0.517944336,-,42.8125,16.25,-0.1717224121
,2024-11-26T05:25:12.007Z,37.552122671,127.073646967,36.1650390793,0.6723937989,-,47.0625,13.75,-0.1902160645
,2024-11-26T05:25:13.005Z,37.5521233835,127.0736458774,36.5536804369,0.3322753907,-,47.1875,11.875,-0.2298583985
,2024-11-26T05:25:14.006Z,37.5521236349,127.0736467156,36.5094604662,0.1932983398,-,46.8125,10.1875,-0.2298583985
,2024-11-26T05:25:15.006Z,37.5521238864,127.0736474699,36.4166870286,0.1373443603,-,46.5,8.8125,-0.2113647461
,2024-11-26T05:25:16.005Z,37.5521229225,127.0736528344,36.4134521653,0.0,-,46.3125,12.3125,-0.2113647461
,2024-11-26T05:25:17.007Z,37.5520744751,127.0736501522,36.5565490892,0.0,-,35.9375,12.0625,-0.1955261231
,2024-11-26T05:25:18.006Z,37.5520941306,127.0736522476,36.5565490892,0.0,-,38.9375,15.625,-0.1955261231
,2024-11-26T05:25:19.006Z,37.5520716252,127.073649314,36.230743425,0.0380249023,-,44.1875,15.4375,-
,2024-11-26T05:25:20.008Z,37.5520774925,127.0736479729,36.2189941574,0.0,-,44.375,15.25,-0.2404479981
,2024-11-26T05:25:21.006Z,37.5520796718,127.0736474699,36.2189941574,0.0,-,43.9375,15.0625,-0.2747802735
,2024-11-26T05:25:22.007Z,37.5520804262,127.0736473023,36.2189941574,0.0,-,43.4375,14.8125,-0.3144226075
,2024-11-26T05:25:23.005Z,37.5520804262,127.0736472185,36.2189941574,0.0,-,47.1875,14.625,-0.3144226075
,2024-11-26T05:25:24.005Z,37.5520787917,127.0735934067,36.3948059251,0.0222320556,-,23.3125,14.375,-0.3091430665
,2024-11-26T05:25:25.006Z,37.5520791689,127.0736027106,36.560180681,0.0,-,21.1875,16.125,-0.2483520508
,2024-11-26T05:25:26.007Z,37.5520802167,127.0736300356,36.560180681,0.0,-,39.375,15.875,-0.2034301758
,2024-11-26T05:25:27.007Z,37.5520806777,127.0736416026,36.560180681,0.0,-,40.625,15.6875,-0.1321105957
,2024-11-26T05:25:28.005Z,37.5520808034,127.0736454583,36.560180681,0.0,-,40.3125,15.4375,-0.060760498
,2024-11-26T05:25:29.006Z,37.5520808453,127.0736466318,36.560180681,0.0,-,39.875,15.25,-0.060760498
,2024-11-26T05:25:30.006Z,37.5520966033,127.0736151158,36.560180681,0.0,-,28.3125,15.0625,-0.0686950683
,2024-11-26T05:25:31.006Z,37.5520904426,127.0736146129,36.44943239,0.0,-,38.125,16.3125,-0.100402832
,2024-11-26T05:25:32.006Z,37.5520869222,127.0736213184,36.44943239,0.0,-,38.6875,16.125,-0.1136169434
,2024-11-26T05:25:33.005Z,37.5520858744,127.0736233301,36.44943239,0.0,-,38.5,16.0,-0.1426696778
,2024-11-26T05:25:34.007Z,37.5520855811,127.0736239168,36.44943239,0.0,-,38.1875,15.875,-
,2024-11-26T05:25:35.006Z,37.5520854973,127.0736240844,36.44943239,0.0,-,37.9375,15.75,-0.2140197754
,2024-11-26T05:25:36.005Z,37.5520988245,127.0736135232,36.44943239,0.0,-,30.5,15.5625,-0.2457275391
,2024-11-26T05:25:37.006Z,37.5520894787,127.0736208993,36.44943239,0.0,-,36.9375,16.5625,-0.2774353028
,2024-11-26T05:25:38.006Z,37.5520865869,127.0736232462,36.44943239,0.0,-,37.25,16.5,-0.3355712892
,2024-11-26T05:25:39.006Z,37.5520857487,127.0736239168,36.44943239,0.0,-,37.0625,16.375,-0.3989868165
,2024-11-26T05:25:40.009Z,37.5520932505,127.0736524991,36.6135254076,0.0,-,62.9375,16.125,-0.3989868165
,2024-11-26T05:25:41.005Z,37.5520931248,127.0736519962,36.6135254076,0.0,-,62.0625,16.0625,-0.3751831056
,2024-11-26T05:25:42.007Z,37.5521287479,127.073609919,36.6135254076,0.0,-,26.1875,16.0,-0.3514099122
,2024-11-26T05:25:43.007Z,37.5521193602,127.0736183847,36.6422729662,0.0877227783,-,22.3125,16.9375,-0.3064880372
,2024-11-26T05:25:44.006Z,37.5521009619,127.0736327178,36.6422729662,0.0,-,35.25,16.875,-0.2325134278
,2024-11-26T05:25:45.005Z,37.5520950107,127.0736373278,36.6422729662,0.0,-,36.0,16.75,-0.1585083008
,2024-11-26T05:25:46.006Z,37.5520934182,127.0736385851,36.6422729662,0.0,-,35.875,16.625,-0.1373901367
,2024-11-26T05:25:47.006Z,37.5520929572,127.0736389204,36.6422729662,0.0,-,35.75,16.5625,-
,2024-11-26T05:25:48.007Z,37.5521096371,127.0736094999,36.6422729662,0.0,-,34.8125,16.4375,-0.1136169434
,2024-11-26T05:25:49.004Z,37.5521095114,127.0736097514,36.6422729662,0.0,-,34.6875,17.3125,-0.1136169434
,2024-11-26T05:25:50.005Z,37.5521093857,127.0736100028,36.6422729662,0.0,-,34.5625,17.1875,-0.1558837891
,2024-11-26T05:25:51.005Z,37.55210926,127.0736101705,36.6422729662,0.0,-,34.4375,17.0625,-0.2087402344
,2024-11-26T05:25:52.005Z,37.5521091761,127.0736104219,36.6422729662,0.0,-,34.3125,16.9375,-0.2774353028
,2024-11-26T05:25:53.005Z,37.5521090504,127.0736105896,36.6422729662,0.0,-,34.1875,16.875,-0.3381958009
,2024-11-26T05:25:54.009Z,37.5521215814,127.0735900539,36.6422729662,0.0,-,22.0625,16.75,-0.4174804689
,2024-11-26T05:25:55.007Z,37.5521214975,127.0735902215,36.6422729662,0.0,-,22.0625,17.5625,-0.4412536623
,2024-11-26T05:25:56.005Z,37.5521225453,127.073594161,36.485961931,0.0,-,22.0625,17.4375,-0.4756164552
,2024-11-26T05:25:57.006Z,37.5521225034,127.0735942449,36.485961931,0.0,-,22.0,17.25,-0.533721924
,2024-11-26T05:25:58.005Z,37.55212221,127.0735952507,36.5309448412,0.050491333,-,22.0,17.125,-0.5865783694
,2024-11-26T05:25:59.006Z,37.5521157559,127.0736084103,36.4485168626,0.1114501953,-,19.375,16.5625,-0.6103515627
,2024-11-26T05:26:00.006Z,37.5521391414,127.073630287,36.544921892,0.3951568604,-,24.125,15.375,-0.6473388674
,2024-11-26T05:26:01.007Z,37.5521213718,127.073639591,36.3026123215,0.0,-,33.75,16.875,-0.7054748538
,2024-11-26T05:26:02.005Z,37.5521129061,127.0736426084,36.3026123215,0.0,-,34.25,16.8125,-
,2024-11-26T05:26:03.006Z,37.5521108106,127.0736433628,36.3026123215,0.0,-,34.1875,16.6875,-0.7398376468
,2024-11-26T05:26:04.005Z,37.5521102658,127.0736435305,36.3026123215,0.0,-,34.1875,16.5625,-0.8085327152
,2024-11-26T05:26:05.006Z,37.5521101401,127.0736436143,36.3026123215,0.0,-,34.125,16.5,-0.9036560062
,2024-11-26T05:26:06.005Z,37.5521062844,127.073621067,36.3026123215,0.0,-,26.25,16.375,-1.0014343266
,2024-11-26T05:26:07.004Z,37.5521090923,127.0736376631,36.3026123215,0.0,-,33.5625,17.0,-1.085968018
,2024-11-26T05:26:08.005Z,37.5521098467,127.0736421893,36.3026123215,0.0,-,33.9375,16.9375,-1.1229553227
,2024-11-26T05:26:09.004Z,37.552105991,127.073639591,35.8578796553,0.0,-,33.875,16.75,-1.1229553227
,2024-11-26T05:26:10.005Z,37.5521060748,127.0736397586,36.0039978195,0.0,-,33.8125,16.625,-1.1044616704
,2024-11-26T05:26:11.006Z,37.5521060748,127.0736398424,36.0039978195,0.0,-,33.75,16.5625,-1.0172729496
,2024-11-26T05:26:12.005Z,37.5520997046,127.0736127689,36.0039978195,0.0,-,28.375,16.5,-0.8746032718
,2024-11-26T05:26:13.006Z,37.5521044404,127.0736328854,36.0039978195,0.0,-,33.375,17.25,-0.7609863284
,2024-11-26T05:26:14.005Z,37.5521056976,127.073638166,36.0039978195,0.0,-,33.6875,17.125,-0.60244751
,2024-11-26T05:26:15.004Z,37.552105991,127.0736394233,36.0039978195,0.0,-,33.6875,17.0,-0.438598633
,2024-11-26T05:26:16.005Z,37.5521060329,127.0736397586,36.0039978195,0.0,-,33.625,16.875,-
,2024-11-26T05:26:17.006Z,37.5521060748,127.0736397586,36.0039978195,0.0,-,33.625,16.75,-0.3302612306
,2024-11-26T05:26:18.006Z,37.5521060748,127.0736398424,36.0039978195,0.0,-,33.625,16.6875,-0.2695007325
,2024-11-26T05:26:19.004Z,37.5520742236,127.0736299518,36.0039978195,0.0,-,27.4375,16.625,-0.2298583985
,2024-11-26T05:26:20.005Z,37.5520821026,127.0736105058,36.0039978195,0.0,-,44.875,18.0625,-0.2219238282
,2024-11-26T05:26:21.008Z,37.5520821864,127.0736105896,36.0039978195,0.0,-,44.8125,17.9375,-0.1955261231
,2024-11-26T05:26:22.003Z,37.5520822702,127.0736106734,36.0039978195,0.0,-,44.75,17.75,-0.1558837891
,2024-11-26T05:26:23.005Z,37.5520516763,127.0735752179,36.8027038745,0.0241851806,-,44.625,17.5,-0.100402832
,2024-11-26T05:26:24.003Z,37.5520728406,127.0736006989,36.8435058765,0.0317840576,-,29.0625,16.6875,-0.021118164
,2024-11-26T05:26:25.004Z,37.5520844076,127.0736146129,36.930999773,0.0558013916,-,33.1875,15.0625,0.0422668457
,2024-11-26T05:26:26.007Z,37.5521286222,127.0736328016,36.9398803882,0.0,-,26.875,16.0,0.060760498
,2024-11-26T05:26:27.004Z,37.5520986149,127.0736227433,36.9398803882,0.0,-,33.0625,16.875,0.0765991211
,2024-11-26T05:26:28.005Z,37.5520907779,127.0736201449,36.9398803882,0.0,-,33.5,16.875,0.0765991211
,2024-11-26T05:26:29.004Z,37.5520888919,127.0736194744,36.9398803882,0.0,-,33.5625,16.8125,0.0633850097
,2024-11-26T05:26:30.004Z,37.5520884309,127.0736193068,36.9398803882,0.0,-,33.625,16.75,-
,2024-11-26T05:26:31.006Z,37.5521139957,127.0736338074,37.1352844411,0.0707092285,-,33.625,16.4375,0.0448913574
,2024-11-26T05:26:32.005Z,37.5521382194,127.0736407644,37.2915344411,0.1131286621,-,22.5,15.5625,0.0422668457
,2024-11-26T05:26:33.008Z,37.5521299213,127.0736410159,37.0910644703,0.0530700683,-,33.0625,14.9375,0.0396118164
,2024-11-26T05:26:34.008Z,37.5521295023,127.0736426923,37.3435974294,0.1070098877,-,33.5625,12.875,0.0316772461
,2024-11-26T05:26:35.011Z,37.5521286641,127.0736428599,37.390075701,0.0286712646,-,33.625,14.625,0.0316772461
,2024-11-26T05:26:36.008Z,37.5521277001,127.073642357,37.4242553885,0.0,-,33.5625,14.0625,0.0475463867
,2024-11-26T05:26:37.008Z,37.5521309272,127.0736447877,37.4699402029,0.1220703125,-,33.5625,14.3125,0.050201416
,2024-11-26T05:26:38.006Z,37.5521368364,127.0736492301,37.6011047538,0.3785400391,-,33.5625,13.875,0.0792541504
