"name: KCH.1125.Mon, distance: 2285.2763456522, start time: 2024-11-25T04:26:21.786Z, duration: 10301.989000082",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-25T05:23:31.015Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.3125,9.875,11.2826843314
,2024-11-25T05:23:32.015Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.375,9.8125,11.2668457083
,2024-11-25T05:23:33.015Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.375,9.8125,11.2404174857
,2024-11-25T05:23:34.017Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.1875,10.125,11.2351379446
,2024-11-25T05:23:35.016Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.1875,10.0625,11.213989263
,2024-11-25T05:23:36.015Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.25,10.0625,-
,2024-11-25T05:23:37.017Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.3125,9.9375,11.1875610403
,2024-11-25T05:23:38.016Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.3125,9.9375,11.1822814993
,2024-11-25T05:23:39.017Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.3125,9.875,11.1822814993
,2024-11-25T05:23:40.017Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.375,9.8125,11.1505737356
,2024-11-25T05:23:41.016Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.375,9.8125,11.134704595
,2024-11-25T05:23:42.017Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.375,9.75,11.1135864309
,2024-11-25T05:23:43.016Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.4375,9.75,11.0977172903
,2024-11-25T05:23:44.017Z,37.5495908333,127.0741534854,32.4872436674,0.0,249.5307850766,14.4375,9.75,11.0818786672
,2024-11-25T05:23:51.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.125,10.125,11.1188659719
,2024-11-25T05:23:52.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.1875,10.0625,11.1188659719
,2024-11-25T05:23:53.014Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.1875,10.0625,-
,2024-11-25T05:23:54.014Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.25,10.0,11.1188659719
,2024-11-25T05:23:55.015Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.3125,9.9375,11.1135864309
,2024-11-25T05:23:56.015Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.3125,9.9375,11.0977172903
,2024-11-25T05:23:57.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.3125,9.875,11.0977172903
,2024-11-25T05:23:58.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.375,9.875,11.0924377493
,2024-11-25T05:23:59.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.375,9.8125,11.0924377493
,2024-11-25T05:24:00.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.375,9.75,11.0924377493
,2024-11-25T05:24:01.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.4375,9.75,11.1083068899
,2024-11-25T05:24:02.014Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.4375,9.6875,11.1241455129
,2024-11-25T05:24:03.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.5,9.6875,11.129425054
,2024-11-25T05:24:04.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.5,9.625,11.1611328176
,2024-11-25T05:24:05.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.5,9.625,11.1928405813
,2024-11-25T05:24:06.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.5625,9.5625,11.208709722
,2024-11-25T05:24:07.015Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.5625,9.5,11.229827886
,2024-11-25T05:24:08.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.5625,9.5,11.2509765677
,2024-11-25T05:24:09.015Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.625,9.4375,-
,2024-11-25T05:24:10.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.625,9.4375,11.2509765677
,2024-11-25T05:24:11.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.6875,9.375,11.2509765677
,2024-11-25T05:24:12.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.6875,9.3125,11.2456970267
,2024-11-25T05:24:13.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.6875,9.3125,11.2351379446
,2024-11-25T05:24:14.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.75,9.25,11.2351379446
,2024-11-25T05:24:15.015Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.75,9.25,11.2351379446
,2024-11-25T05:24:16.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.75,9.1875,11.229827886
,2024-11-25T05:24:17.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.8125,9.125,11.213989263
,2024-11-25T05:24:18.023Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.875,9.0625,11.2034301809
,2024-11-25T05:24:19.015Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.875,9.0,11.1981201224
,2024-11-25T05:24:20.014Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.9375,9.0,11.1875610403
,2024-11-25T05:24:21.017Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.9375,8.9375,11.1822814993
,2024-11-25T05:24:22.016Z,37.5495908752,127.0741505518,31.9762878566,0.0,249.5307850766,14.9375,8.9375,11.1822814993
,2024-11-25T05:24:27.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.625,9.5,11.2456970267
,2024-11-25T05:24:28.017Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.3125,9.875,11.2826843314
,2024-11-25T05:24:29.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.3125,9.875,11.3196716361
,2024-11-25T05:24:30.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.1875,10.125,11.3302612357
,2024-11-25T05:24:31.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.25,10.0,11.3408203177
,2024-11-25T05:24:32.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.25,10.0625,11.3408203177
,2024-11-25T05:24:33.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.25,10.0,11.3249511771
,2024-11-25T05:24:34.013Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.3125,9.9375,11.303833013
,2024-11-25T05:24:35.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.3125,9.9375,11.2932434134
,2024-11-25T05:24:36.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.375,9.875,11.2932434134
,2024-11-25T05:24:37.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.375,9.8125,11.2774047904
,2024-11-25T05:24:38.017Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.375,9.75,11.2615356497
,2024-11-25T05:24:39.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.4375,9.75,11.2456970267
,2024-11-25T05:24:40.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.4375,9.6875,11.219268804
,2024-11-25T05:24:41.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.4375,9.6875,11.1928405813
,2024-11-25T05:24:42.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5,9.6875,11.1664123587
,2024-11-25T05:24:43.021Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5,9.625,-
,2024-11-25T05:24:44.017Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5625,9.5625,11.1611328176
,2024-11-25T05:24:45.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5625,9.5625,11.1558532766
,2024-11-25T05:24:46.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5625,9.5,11.1400146536
,2024-11-25T05:24:47.017Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.625,9.4375,11.1400146536
,2024-11-25T05:24:48.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.625,9.4375,11.1400146536
,2024-11-25T05:24:49.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.6875,9.375,11.1400146536
,2024-11-25T05:24:50.017Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.6875,9.3125,11.1241455129
,2024-11-25T05:24:51.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.6875,9.3125,11.1241455129
,2024-11-25T05:24:52.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.75,9.25,11.1083068899
,2024-11-25T05:24:53.017Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.75,9.25,11.0818786672
,2024-11-25T05:24:54.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.8125,9.125,11.0448913625
,2024-11-25T05:24:55.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.8125,9.125,11.0025939992
,2024-11-25T05:24:56.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.875,9.0625,10.9867553762
,2024-11-25T05:24:57.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.875,9.0,10.9867553762
,2024-11-25T05:24:58.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.9375,9.0,10.9920349172
,2024-11-25T05:24:59.026Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5,9.625,10.9973144582
,2024-11-25T05:25:00.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5,9.625,-
,2024-11-25T05:25:01.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.25,9.9375,11.0237426809
,2024-11-25T05:25:02.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.3125,9.9375,11.0237426809
,2024-11-25T05:25:03.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.3125,9.875,11.0290222219
,2024-11-25T05:25:04.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.375,9.8125,11.0343017629
,2024-11-25T05:25:05.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.375,9.8125,11.0343017629
,2024-11-25T05:25:06.013Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.375,9.75,11.0343017629
,2024-11-25T05:25:07.016Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.4375,9.75,11.0501709035
,2024-11-25T05:25:08.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.4375,9.6875,11.0712890676
,2024-11-25T05:25:09.015Z,37.54959515,127.0741655554,32.2203979642,0.0,249.5307850766,14.5,9.6875,11.0712890676
,2024-11-25T05:25:20.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.1875,11.1505737356
,2024-11-25T05:25:21.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.1875,11.1505737356
,2024-11-25T05:25:22.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.125,11.1505737356
,2024-11-25T05:25:23.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.0625,11.1558532766
,2024-11-25T05:25:24.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0625,11.1664123587
,2024-11-25T05:25:25.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0,11.1717224173
,2024-11-25T05:25:26.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,9.0,11.1717224173
,2024-11-25T05:25:27.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.9375,11.1717224173
,2024-11-25T05:25:28.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.875,11.1664123587
,2024-11-25T05:25:29.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0,8.875,11.1611328176
,2024-11-25T05:25:30.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0,8.8125,11.1558532766
,2024-11-25T05:25:31.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.1558532766
,2024-11-25T05:25:32.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5,11.1611328176
,2024-11-25T05:25:33.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5,-
,2024-11-25T05:25:34.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.4375,11.1717224173
,2024-11-25T05:25:35.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.875,11.1822814993
,2024-11-25T05:25:36.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.1928405813
,2024-11-25T05:25:37.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.1981201224
,2024-11-25T05:25:38.014Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.75,11.1928405813
,2024-11-25T05:25:39.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.6875,11.1875610403
,2024-11-25T05:25:40.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.6875,11.1822814993
,2024-11-25T05:25:41.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.625,11.1822814993
,2024-11-25T05:25:42.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.625,11.1875610403
,2024-11-25T05:25:43.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.1875610403
,2024-11-25T05:25:44.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5,11.1822814993
,2024-11-25T05:25:45.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.4375,11.1770019583
,2024-11-25T05:25:46.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.375,11.1664123587
,2024-11-25T05:25:47.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.6875,9.375,11.1400146536
,2024-11-25T05:25:48.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.6875,9.3125,11.1083068899
,2024-11-25T05:25:49.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.3125,11.1083068899
,2024-11-25T05:25:50.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.25,-
,2024-11-25T05:25:51.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.25,11.0977172903
,2024-11-25T05:25:52.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.1875,11.0977172903
,2024-11-25T05:25:53.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.125,11.0977172903
,2024-11-25T05:25:54.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.125,11.0977172903
,2024-11-25T05:25:55.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0625,11.1029968313
,2024-11-25T05:25:56.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0,11.1029968313
,2024-11-25T05:25:57.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0,11.1083068899
,2024-11-25T05:25:58.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.9375,11.1083068899
,2024-11-25T05:25:59.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.875,11.1083068899
,2024-11-25T05:26:00.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0,8.8125,11.1083068899
,2024-11-25T05:26:01.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0625,8.75,11.1029968313
,2024-11-25T05:26:02.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0625,8.75,11.1029968313
,2024-11-25T05:26:03.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.9375,11.0712890676
,2024-11-25T05:26:04.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.875,11.0712890676
,2024-11-25T05:26:05.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.875,11.0660095266
,2024-11-25T05:26:06.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.0607299856
,2024-11-25T05:26:07.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,-
,2024-11-25T05:26:08.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.75,11.0660095266
,2024-11-25T05:26:09.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.75,11.0871582082
,2024-11-25T05:26:10.013Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.6875,11.1083068899
,2024-11-25T05:26:11.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.625,11.129425054
,2024-11-25T05:26:12.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.625,11.129425054
,2024-11-25T05:26:13.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.1400146536
,2024-11-25T05:26:14.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.1505737356
,2024-11-25T05:26:15.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5,11.1505737356
,2024-11-25T05:26:16.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.4375,11.1400146536
,2024-11-25T05:26:17.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.4375,11.134704595
,2024-11-25T05:26:18.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.375,11.134704595
,2024-11-25T05:26:19.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.6875,9.375,11.1083068899
,2024-11-25T05:26:20.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.25,11.1029968313
,2024-11-25T05:26:21.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.25,11.1029968313
,2024-11-25T05:26:22.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.1875,11.0871582082
,2024-11-25T05:26:23.028Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.125,11.0871582082
,2024-11-25T05:26:24.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.125,-
,2024-11-25T05:26:25.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.0625,11.0924377493
,2024-11-25T05:26:26.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0625,11.0977172903
,2024-11-25T05:26:27.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0,11.1029968313
,2024-11-25T05:26:28.018Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.9375,11.1188659719
,2024-11-25T05:26:29.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.9375,11.1188659719
,2024-11-25T05:26:30.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.875,11.1135864309
,2024-11-25T05:26:31.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0,8.875,11.1083068899
,2024-11-25T05:26:32.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0,8.8125,11.1029968313
,2024-11-25T05:26:33.019Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.0871582082
,2024-11-25T05:26:34.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.9375,11.0871582082
,2024-11-25T05:26:35.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.875,11.0871582082
,2024-11-25T05:26:36.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.0818786672
,2024-11-25T05:26:37.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.0818786672
,2024-11-25T05:26:38.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.75,11.0871582082
,2024-11-25T05:26:39.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.6875,11.0871582082
,2024-11-25T05:26:40.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.6875,-
,2024-11-25T05:26:41.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.625,11.0924377493
,2024-11-25T05:26:42.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.625,11.0871582082
,2024-11-25T05:26:43.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.0660095266
,2024-11-25T05:26:44.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.0607299856
,2024-11-25T05:26:45.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5,11.0343017629
,2024-11-25T05:26:46.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.5,11.0290222219
,2024-11-25T05:26:47.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.625,9.4375,11.0237426809
,2024-11-25T05:26:48.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.6875,9.375,11.0184631398
,2024-11-25T05:26:49.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.6875,9.3125,11.0237426809
,2024-11-25T05:26:50.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.6875,9.3125,11.0290222219
,2024-11-25T05:26:51.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.75,9.25,11.0448913625
,2024-11-25T05:26:52.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.1875,11.0554504446
,2024-11-25T05:26:53.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.8125,9.125,11.0607299856
,2024-11-25T05:26:54.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0625,11.0765991262
,2024-11-25T05:26:55.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0625,11.0765991262
,2024-11-25T05:26:56.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0,11.0765991262
,2024-11-25T05:26:57.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.875,9.0,-
,2024-11-25T05:26:58.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.9375,11.0765991262
,2024-11-25T05:26:59.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.9375,8.9375,11.0765991262
,2024-11-25T05:27:00.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0,8.875,11.0765991262
,2024-11-25T05:27:01.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,15.0,8.8125,11.0871582082
,2024-11-25T05:27:02.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.5625,11.0977172903
,2024-11-25T05:27:03.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.0977172903
,2024-11-25T05:27:04.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5,11.0924377493
,2024-11-25T05:27:05.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.875,11.0871582082
,2024-11-25T05:27:06.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.875,11.0660095266
,2024-11-25T05:27:07.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.0554504446
,2024-11-25T05:27:08.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.0554504446
,2024-11-25T05:27:09.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.75,11.0607299856
,2024-11-25T05:27:10.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.25,10.0,11.0660095266
,2024-11-25T05:27:11.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.25,10.0,11.0818786672
,2024-11-25T05:27:12.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.875,11.0818786672
,2024-11-25T05:27:13.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.9375,11.0818786672
,2024-11-25T05:27:14.013Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.3125,9.875,-
,2024-11-25T05:27:15.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.8125,11.0818786672
,2024-11-25T05:27:16.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.375,9.75,11.0712890676
,2024-11-25T05:27:17.015Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.75,11.0554504446
,2024-11-25T05:27:18.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.4375,9.6875,11.0448913625
,2024-11-25T05:27:19.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.6875,11.0448913625
,2024-11-25T05:27:20.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.625,11.0448913625
,2024-11-25T05:27:21.017Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5,9.5625,11.0448913625
,2024-11-25T05:27:22.016Z,37.5495969521,127.0741653877,32.3141174466,0.0,249.5307850766,14.5625,9.5625,11.0448913625
