"name: LYS1120wens, distance: 18945.753847182, start time: 2024-11-20T07:25:39.289Z, duration: 30670.0200002193",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-20T07:59:05.089Z,37.5504798599,127.0729930948,44.4795227257,0.0212860107,-,15.375,0.9375,-37.1661987477
,2024-11-20T07:59:06.089Z,37.5504804885,127.0729190826,44.4775696007,3.1603393562,-,14.5625,0.875,-37.2613220388
,2024-11-20T07:59:07.088Z,37.5504805724,127.072903576,44.4764099328,2.198455811,-,13.75,0.875,-37.2243347341
,2024-11-20T07:59:08.088Z,37.5504806981,127.0729027379,44.4757385461,1.0583038332,-,12.9375,0.875,-37.213775652
,2024-11-20T07:59:09.088Z,37.5504806981,127.0729047495,44.4753113,0.3984069825,-,12.1875,0.875,-37.1979065114
,2024-11-20T07:59:10.088Z,37.5504806981,127.0729064259,44.4750671593,0.1094055176,-,11.375,0.875,-37.1979065114
,2024-11-20T07:59:11.088Z,37.5504806981,127.0729072641,44.4749145714,0.015258789,-,10.625,0.9375,-37.2348938161
,2024-11-20T07:59:12.088Z,37.5504777644,127.0729465752,44.4747619836,1.8371887211,-,11.5,0.875,-37.2190551931
,2024-11-20T07:59:13.088Z,37.5504763814,127.072965183,44.4746399132,1.7424011234,-,12.375,0.875,-37.1820678884
,2024-11-20T07:59:14.088Z,37.550476088,127.072969374,44.4745483605,1.0894012453,-,13.25,0.875,-37.3036194021
,2024-11-20T07:59:15.088Z,37.5504761719,127.0729682843,44.4744873253,0.5248565675,-,14.0625,0.9375,-37.1609192067
,2024-11-20T07:59:16.089Z,37.5504762976,127.0729662727,44.4744873253,0.1846466064,-,14.875,0.9375,-37.2613220388
,2024-11-20T07:59:17.089Z,37.5504763814,127.0729647639,44.4744568078,0.0331573486,-,15.6875,0.9375,-37.3406067068
,2024-11-20T07:59:18.089Z,37.5504764652,127.0729636743,44.4744568078,0.0297241211,-,15.625,0.9375,-37.2613220388
,2024-11-20T07:59:19.088Z,37.5504732801,127.072947581,44.4744873253,0.7168884279,-,15.5,0.875,-37.2031860524
,2024-11-20T07:59:20.088Z,37.5504721904,127.0729419652,44.4745178429,0.6164550782,-,15.375,0.875,-37.2454834157
,2024-11-20T07:59:21.088Z,37.5504719809,127.0729407917,44.4745178429,0.3659362793,-,15.1875,0.9375,-37.3511657888
,2024-11-20T07:59:22.088Z,37.5504719809,127.072941127,44.4745483605,0.1701507568,-,15.0625,0.875,-37.3406067068
,2024-11-20T07:59:23.088Z,37.5504721904,127.0729416299,44.4745483605,0.0659484863,-,14.9375,0.9375,-37.2454834157
,2024-11-20T07:59:24.089Z,37.5504722743,127.072942049,44.4745483605,0.0139465332,-,14.75,0.9375,-37.2031860524
,2024-11-20T07:59:25.089Z,37.5504793989,127.0729126285,44.4746093957,1.3285522464,-,14.0,0.875,-37.2402038747
,2024-11-20T07:59:26.089Z,37.5504808657,127.0729067612,44.4746399132,0.9056549074,-,13.1875,0.9375,-37.0446777516
,2024-11-20T07:59:27.088Z,37.5504808657,127.0729065935,44.4746704308,0.4260559083,-,12.4375,0.9375,-37.1609192067
,2024-11-20T07:59:28.088Z,37.5504807819,127.0729073479,44.4746704308,0.1571044922,-,11.6875,0.9375,-37.2507629567
,2024-11-20T07:59:29.088Z,37.5504806981,127.0729079346,44.4746704308,0.0478668213,-,10.9375,0.9375,-37.0182495289
,2024-11-20T07:59:30.088Z,37.5504805724,127.0729081861,44.4747009484,0.0088653564,-,10.1875,0.9375,-37.118652361
,2024-11-20T07:59:31.089Z,37.5504738668,127.0729532807,44.4746093957,2.1601715092,-,11.3125,0.9375,-37.3511657888
,2024-11-20T07:59:32.088Z,37.5504864816,127.0729918375,44.4744873253,2.7780303961,-,12.1875,0.875,-37.1926269704
,2024-11-20T07:59:33.089Z,37.5504911755,127.0730029854,44.4743957726,1.9570770268,-,13.0,0.875,-37.1609192067
,2024-11-20T07:59:34.088Z,37.5504923908,127.0730033207,44.474365255,1.0467071535,-,13.875,0.875,-37.2402038747
,2024-11-20T07:59:35.089Z,37.5504923908,127.0730011414,44.4743347375,0.4514312745,-,14.75,0.875,-37.1397705251
,2024-11-20T07:59:36.089Z,37.5504920975,127.0729998841,44.4743042199,0.1779937744,-,15.5625,0.875,-37.2243347341
,2024-11-20T07:59:37.088Z,37.5504918879,127.0729984592,44.4743042199,0.0332641601,-,15.3125,0.875,-37.1926269704
,2024-11-20T07:59:38.088Z,37.5504820811,127.0729659374,44.474365255,1.4626312259,-,15.0625,0.875,-37.1080627614
,2024-11-20T07:59:39.088Z,37.5504790636,127.0729561306,44.4743957726,1.1972198489,-,14.8125,0.875,-37.039367693
,2024-11-20T07:59:40.088Z,37.5504784769,127.0729546218,44.4744568078,0.671234131,-,14.5625,0.875,-37.1556396657
,2024-11-20T07:59:41.089Z,37.5504787702,127.0729556277,44.4744568078,0.288269043,-,14.375,0.875,-37.123931902
,2024-11-20T07:59:42.088Z,37.5504790636,127.0729569688,44.4744568078,0.0852661133,-,14.125,0.9375,-37.1609192067
,2024-11-20T07:59:43.088Z,37.5504792732,127.0729576393,44.4744568078,0.0129699707,-,13.875,0.9375,-37.0552368336
,2024-11-20T07:59:44.088Z,37.5504794827,127.0729578908,44.4744873253,0.0052490234,-,13.875,0.9375,-37.2243347341
,2024-11-20T07:59:46.105Z,37.5504660717,127.0729886524,44.4744262902,1.0686035158,-,14.0625,0.875,-37.1873474294
,2024-11-20T07:59:47.104Z,37.5504637666,127.0729941844,44.474365255,0.7991180421,-,14.25,0.875,-37.1926269704
,2024-11-20T07:59:48.104Z,37.5504632637,127.0729958608,44.474365255,0.4704742432,-,14.5,0.9375,-37.1661987477
,2024-11-20T07:59:49.104Z,37.5504634733,127.0729952741,44.4743347375,0.2066497803,-,14.75,0.9375,-37.123931902
,2024-11-20T07:59:50.105Z,37.5504637666,127.0729943521,44.4743347375,0.0636749267,-,14.75,0.9375,-37.208496111
,2024-11-20T07:59:51.105Z,37.5504639762,127.0729942682,44.4743347375,0.0230560302,-,14.75,0.9375,-37.1873474294
,2024-11-20T07:59:52.104Z,37.5504797761,127.072946659,44.5549011437,2.2063293462,-,14.8125,0.875,-37.0975036793
,2024-11-20T07:59:53.105Z,37.5504854758,127.0729296438,44.6030883996,1.9215545658,-,14.875,0.875,-37.123931902
,2024-11-20T07:59:54.104Z,37.5504866911,127.0729261234,44.6318664758,1.1513061526,-,14.875,0.875,-37.0552368336
,2024-11-20T07:59:55.106Z,37.550486272,127.0729272968,44.6490783899,0.5412902833,-,14.9375,0.9375,-37.129211443
,2024-11-20T07:59:56.106Z,37.5504856853,127.0729289732,44.6593322961,0.1974182129,-,14.9375,0.9375,-37.2190551931
,2024-11-20T07:59:57.106Z,37.5504851824,127.0729303981,44.6654968469,0.0362701416,-,15.0,0.9375,-37.1609192067
,2024-11-20T07:59:58.106Z,37.5504881999,127.0729543704,44.5886230676,1.0238342287,-,15.25,0.9375,-37.0816650563
,2024-11-20T07:59:59.104Z,37.5504892895,127.0729640934,44.5426635949,0.9494934084,-,15.4375,0.9375,-37.1609192067
,2024-11-20T08:00:00.105Z,37.5504895829,127.0729662727,44.5151977746,0.590286255,-,15.625,0.9375,-37.0816650563
,2024-11-20T08:00:01.105Z,37.5504895829,127.0729657698,44.4988098351,0.2938690186,-,15.875,1.0,-37.123931902
,2024-11-20T08:00:02.104Z,37.5504893734,127.0729646801,44.488983175,0.1068725586,-,16.0625,1.0,-37.0922241383
,2024-11-20T08:00:03.105Z,37.5504893734,127.0729640934,44.4831543175,0.0279846191,-,16.3125,1.0,-37.134490984
,2024-11-20T08:00:04.105Z,37.5504525768,127.072973062,44.4796142785,1.975143433,-,15.8125,0.875,-37.0975036793
,2024-11-20T08:00:05.104Z,37.5504411774,127.072976331,44.4775085656,1.6412353519,-,15.5,0.875,-37.0816650563
,2024-11-20T08:00:06.105Z,37.5504393753,127.0729769177,44.4762573449,0.9257659914,-,15.0625,0.875,-37.0499572926
,2024-11-20T08:00:07.106Z,37.5504402973,127.0729767501,44.475524923,0.4135742188,-,14.375,0.875,-37.0869445973
,2024-11-20T08:00:08.105Z,37.5504416803,127.0729761633,44.4750671593,0.1239013672,-,14.25,0.875,-37.0499572926
,2024-11-20T08:00:09.104Z,37.5504428957,127.0729753251,44.4747925011,0.0252838134,-,13.875,0.9375,-37.134490984
,2024-11-20T08:00:10.105Z,37.5504433986,127.0729749899,44.4746399132,0.0399322509,-,13.8125,0.9375,-37.1714782887
,2024-11-20T08:00:11.105Z,37.5504983839,127.0729677814,44.5550537316,3.07788086,-,13.9375,0.875,-37.0657959156
,2024-11-20T08:00:12.104Z,37.550517788,127.0729650992,44.6030883996,2.6322326666,-,14.0,0.875,-37.0816650563
,2024-11-20T08:00:13.106Z,37.5505212665,127.0729645963,44.6318054407,1.5288238528,-,14.125,0.875,-37.1027832204
,2024-11-20T08:00:14.105Z,37.5505198835,127.0729647639,44.6489868371,0.6951599122,-,14.125,0.9375,-37.1556396657
,2024-11-20T08:00:15.105Z,37.5505178718,127.0729650992,44.6592102258,0.2429656982,-,14.25,0.9375,-37.1661987477
,2024-11-20T08:00:16.105Z,37.5505164888,127.0729653507,44.665344259,0.0464782714,-,14.3125,0.9375,-37.11337282
,2024-11-20T08:00:17.105Z,37.5504859787,127.0729171547,44.58859255,2.6619567877,-,13.6875,0.875,-37.1397705251
,2024-11-20T08:00:18.105Z,37.5504791893,127.0729064259,44.5427551476,1.8854522709,-,13.125,0.875,-37.034088152
,2024-11-20T08:00:19.105Z,37.550478896,127.0729058392,44.5153808801,0.9133758547,-,12.125,0.875,-37.0182495289
,2024-11-20T08:00:20.105Z,37.5504797761,127.0729070964,44.4989929406,0.3479614258,-,11.375,0.875,-37.1556396657
,2024-11-20T08:00:21.105Z,37.5504804885,127.0729081861,44.4892273156,0.0974731445,-,10.625,0.9375,-37.0182495289
,2024-11-20T08:00:22.104Z,37.5504807819,127.0729087728,44.4833679406,0.0113220214,-,10.625,0.9375,-37.0499572926
,2024-11-20T08:00:23.104Z,37.5504809914,127.0729088566,44.4798889367,0.0062103271,-,10.625,0.9375,-37.1661987477
,2024-11-20T08:00:24.106Z,37.5504946959,127.072925369,44.4777527062,1.1248474123,-,11.375,1.0,-37.1609192067
,2024-11-20T08:00:25.105Z,37.5505002698,127.0729320745,44.4764709679,0.9953460695,-,11.875,1.0,-37.1714782887
,2024-11-20T08:00:26.104Z,37.5505013595,127.0729333318,44.4757080285,0.5875244141,-,12.4375,1.0,-37.118652361
,2024-11-20T08:00:27.105Z,37.5505010661,127.0729327451,44.4752502648,0.2682647705,-,13.5625,1.0,-37.0499572926
,2024-11-20T08:00:28.104Z,37.5505003956,127.0729319907,44.4750061242,0.0872039795,-,13.625,1.0,-37.1503601247
,2024-11-20T08:00:29.104Z,37.5504999765,127.0729314878,44.4748230187,0.0124664306,-,14.25,1.0,-37.0657959156
,2024-11-20T08:00:30.106Z,37.5504564744,127.0729728944,44.4746704308,2.9859008796,-,14.125,0.875,-37.1027832204
,2024-11-20T08:00:31.106Z,37.55044277,127.072986054,44.4745483605,2.4511718755,-,13.9375,0.875,-37.0235290699
,2024-11-20T08:00:32.104Z,37.5504404649,127.0729881494,44.4744568078,1.3797149661,-,13.875,0.875,-37.123931902
,2024-11-20T08:00:33.105Z,37.5504414708,127.0729873951,44.4744262902,0.6213531495,-,13.625,0.875,-37.1873474294
,2024-11-20T08:00:34.105Z,37.5504425604,127.0729866407,44.4743957726,0.244140625,-,13.625,0.875,-37.1397705251
,2024-11-20T08:00:35.105Z,37.5504431891,127.0729865569,44.474365255,0.0933074951,-,13.5625,0.9375,-37.0023803883
,2024-11-20T08:00:36.106Z,37.5504435662,127.0729863892,44.474365255,0.0312042236,-,13.5625,0.9375,-37.11337282
,2024-11-20T08:00:37.105Z,37.5504755851,127.0729206751,44.4744873253,3.3781738289,-,13.0625,0.875,-37.1080627614
,2024-11-20T08:00:38.104Z,37.5504829612,127.0729056715,44.4745788781,2.405349732,-,12.625,0.875,-37.11337282
,2024-11-20T08:00:39.105Z,37.5504833803,127.0729046657,44.4746399132,1.1710052492,-,11.8125,0.875,-37.0076599293
,2024-11-20T08:00:40.106Z,37.5504824583,127.0729064259,44.4746704308,0.4481506348,-,11.1875,0.875,-37.1027832204
,2024-11-20T08:00:41.105Z,37.5504817877,127.0729079346,44.4746704308,0.1266937256,-,11.125,0.875,-37.0288086109
,2024-11-20T08:00:42.104Z,37.5504814944,127.0729087728,44.4746704308,0.0189056396,-,10.625,0.9375,-37.0710754567
,2024-11-20T08:00:43.104Z,37.5504813686,127.0729090243,44.4746704308,0.0091552734,-,10.625,0.875,-37.134490984
,2024-11-20T08:00:44.105Z,37.5504814944,127.0729091919,44.4747009484,0.0100097656,-,10.6875,0.875,-37.034088152
,2024-11-20T08:00:45.104Z,37.5504814944,127.0729091919,44.4747009484,0.005783081,-,10.6875,0.9375,-37.0499572926
,2024-11-20T08:00:46.104Z,37.5504814944,127.0729091919,44.4747009484,0.0025177001,-,10.6875,0.9375,-37.0288086109
,2024-11-20T08:00:47.106Z,37.5504814944,127.0729090243,44.4747009484,0.0032043457,-,10.6875,0.9375,-37.134490984
,2024-11-20T08:00:48.105Z,37.5504815782,127.0729089405,44.4747009484,0.0082550048,-,10.6875,0.9375,-36.9971008473
,2024-11-20T08:00:49.104Z,37.5505092804,127.0728939369,44.474731466,0.655532837,-,10.75,0.9375,-37.0446777516
,2024-11-20T08:00:50.106Z,37.550517788,127.0728879857,44.474731466,0.2241363525,-,10.6875,0.875,-37.0975036793
,2024-11-20T08:00:51.104Z,37.5505342584,127.072882286,44.4747619836,0.2354888916,-,10.6875,0.9375,-37.034088152
,2024-11-20T08:00:52.105Z,37.5505502679,127.0728747423,44.4747925011,0.1735534668,-,10.625,0.9375,-37.0869445973
,2024-11-20T08:00:53.104Z,37.5505590689,127.0728678691,44.4748230187,0.2985534668,-,10.625,1.0,-37.0552368336
,2024-11-20T08:00:54.104Z,37.5505730667,127.0728613312,44.4748535363,0.3080444336,-,10.5625,1.0,-36.9865417652
,2024-11-20T08:00:55.105Z,37.5505838793,127.0728569727,44.4748840539,0.7091064454,-,10.5,1.0,-37.0182495289
,2024-11-20T08:00:56.104Z,37.5505928899,127.0728526979,44.4749145714,0.8943328859,-,10.4375,1.0625,-37.0182495289
,2024-11-20T08:00:57.105Z,37.5506021938,127.0728501833,44.4749145714,0.9830017092,-,10.4375,1.0,-37.0922241383
,2024-11-20T08:00:58.104Z,37.5506084802,127.0728492613,44.474945089,0.3382263184,-,10.4375,1.0,-37.0235290699
,2024-11-20T08:00:59.105Z,37.5506163592,127.0728472497,44.474945089,0.3499450684,-,10.5,1.0,-37.1080627614
,2024-11-20T08:01:00.105Z,37.5506241963,127.0728442322,44.474945089,0.5765838624,-,10.5625,0.9375,-36.9495544605
,2024-11-20T08:01:01.104Z,37.5506341707,127.0728417176,44.4749756066,0.871536255,-,10.5625,1.0,-36.9389648609
,2024-11-20T08:01:02.105Z,37.5506428879,127.0728378619,44.4749756066,0.9495544435,-,10.625,1.0,-37.0710754567
,2024-11-20T08:01:03.105Z,37.5506492582,127.0728358503,44.4750061242,0.8329010011,-,10.625,0.875,-37.0076599293
,2024-11-20T08:01:04.105Z,37.5506551674,127.0728319946,44.4750061242,0.778945923,-,10.5625,0.875,-36.9865417652
,2024-11-20T08:01:05.104Z,37.550662292,127.0728292286,44.4750366418,0.8026123048,-,10.5625,0.875,-37.0446777516
,2024-11-20T08:01:06.106Z,37.5506695843,127.0728272169,44.4750366418,0.8167266847,-,10.5625,0.875,-37.0657959156
,2024-11-20T08:01:07.105Z,37.550670171,127.0728245347,44.4750366418,0.4655609131,-,10.5625,0.875,-37.0499572926
,2024-11-20T08:01:08.104Z,37.5506717636,127.0728220201,44.4750671593,0.3609313965,-,10.5625,0.9375,-37.0975036793
,2024-11-20T08:01:09.106Z,37.5506694585,127.0728198408,44.4750671593,0.2055969238,-,10.5,0.875,-37.0657959156
,2024-11-20T08:01:10.105Z,37.5506642618,127.0728172424,44.4750671593,0.3784332276,-,10.4375,0.875,-36.9495544605
,2024-11-20T08:01:11.105Z,37.5506595679,127.0728150631,44.4750976769,0.4724121094,-,10.4375,0.9375,-37.0446777516
,2024-11-20T08:01:12.104Z,37.5506560894,127.0728135544,44.4750976769,0.4381256104,-,10.375,0.9375,-37.123931902
,2024-11-20T08:01:13.105Z,37.5506532815,127.0728122971,44.4750976769,0.380065918,-,10.3125,0.9375,-37.1556396657
,2024-11-20T08:01:14.105Z,37.5506506831,127.0728125486,44.4750976769,0.3248596192,-,10.3125,0.875,-37.1503601247
,2024-11-20T08:01:15.105Z,37.5506480847,127.0728126324,44.4751281945,0.3070526123,-,10.25,0.9375,-37.129211443
,2024-11-20T08:01:16.104Z,37.5506465759,127.0728121295,44.4751281945,0.2331695557,-,10.25,0.9375,-37.11337282
,2024-11-20T08:01:17.105Z,37.5506461988,127.0728116266,44.4751281945,0.1306457519,-,10.1875,0.9375,-37.039367693
,2024-11-20T08:01:18.105Z,37.5506467855,127.0728113751,44.4751281945,0.043258667,-,10.1875,0.9375,-37.0235290699
,2024-11-20T08:01:19.104Z,37.5506451929,127.0728117942,44.4751281945,0.1080932617,-,10.1875,0.875,-37.0710754567
,2024-11-20T08:01:20.105Z,37.5506432651,127.0728125486,44.4751281945,0.1668701172,-,10.1875,0.9375,-37.0816650563
,2024-11-20T08:01:21.104Z,37.5506426784,127.0728126324,44.4751281945,0.111618042,-,10.1875,1.0,-37.0657959156
,2024-11-20T08:01:22.105Z,37.5506424688,127.0728127162,44.4751281945,0.0622558593,-,10.1875,1.0,-37.1080627614
,2024-11-20T08:01:23.105Z,37.5506426784,127.0728126324,44.4751281945,0.0165710449,-,10.25,1.0625,-37.208496111
,2024-11-20T08:01:24.105Z,37.5506428879,127.0728125486,44.4751281945,0.0029754638,-,10.25,1.0625,-36.9918213062
,2024-11-20T08:01:25.105Z,37.5506432651,127.0728120457,44.4751281945,0.0372924804,-,10.25,1.0625,-36.9918213062
,2024-11-20T08:01:26.105Z,37.5506411696,127.0728129677,44.4751281945,0.1177978515,-,10.3125,1.0,-36.9706726246
,2024-11-20T08:01:27.104Z,37.5506404991,127.0728131353,44.4751281945,0.0953216552,-,10.3125,0.9375,-36.9759521656
,2024-11-20T08:01:28.104Z,37.5506419659,127.0728131353,44.4751281945,0.0475769043,-,10.375,0.9375,-36.8385620288
,2024-11-20T08:01:29.105Z,37.5506436842,127.0728125486,44.4751281945,0.1250457763,-,10.375,0.875,-37.0182495289
,2024-11-20T08:01:30.105Z,37.5506440614,127.0728119618,44.4751281945,0.090927124,-,10.4375,0.875,-36.9019775562
,2024-11-20T08:01:31.105Z,37.5506441871,127.0728116266,44.4751281945,0.0546875,-,10.4375,0.875,-37.0710754567
,2024-11-20T08:01:32.104Z,37.5506443966,127.0728112913,44.4751281945,0.0462799072,-,10.4375,0.9375,-37.0816650563
,2024-11-20T08:01:33.104Z,37.5506427622,127.0728120457,44.4751281945,0.085281372,-,10.4375,0.875,-36.9706726246
,2024-11-20T08:01:34.105Z,37.5506418821,127.0728124648,44.4751281945,0.0943603515,-,10.4375,0.9375,-36.9125366382
,2024-11-20T08:01:35.104Z,37.5506418821,127.0728125486,44.4751281945,0.0507659912,-,10.4375,0.9375,-36.9019775562
,2024-11-20T08:01:36.105Z,37.5506427622,127.072811878,44.4751281945,0.0438842773,-,10.375,0.9375,-36.9178466968
,2024-11-20T08:01:37.105Z,37.5506434746,127.0728110398,44.4751281945,0.0763397216,-,10.375,0.9375,-36.9601135426
,2024-11-20T08:01:38.105Z,37.5506432651,127.0728112913,44.4751281945,0.0228424072,-,10.4375,0.9375,-36.9495544605
,2024-11-20T08:01:39.104Z,37.5506401638,127.0728125486,44.4751281945,0.1873931885,-,10.4375,0.875,-36.9231262378
,2024-11-20T08:01:40.104Z,37.5506387808,127.0728130515,44.4751281945,0.1759185791,-,10.5,0.875,-36.8861389331
,2024-11-20T08:01:41.104Z,37.5506380683,127.0728134706,44.4751281945,0.1243743896,-,10.5,0.9375,-36.8966980152
,2024-11-20T08:01:42.104Z,37.5506379845,127.0728135544,44.4751281945,0.0650939941,-,10.5,0.9375,-36.8702697925
,2024-11-20T08:01:43.104Z,37.550638194,127.0728134706,44.4751281945,0.0201721191,-,10.5,0.9375,-36.9389648609
,2024-11-20T08:01:44.105Z,37.5506382779,127.0728132191,44.4751281945,0.0079650878,-,10.4375,0.9375,-36.9178466968
,2024-11-20T08:01:45.105Z,37.5506367691,127.0728138897,44.4750976769,0.0951690674,-,10.375,0.875,-36.9706726246
,2024-11-20T08:01:46.105Z,37.5506356795,127.0728141411,44.4750976769,0.1128845215,-,10.3125,0.875,-36.9442444019
,2024-11-20T08:01:47.105Z,37.5506351766,127.0728141411,44.4750976769,0.0791625976,-,10.25,0.875,-37.1397705251
,2024-11-20T08:01:48.105Z,37.5506351766,127.0728139735,44.4750976769,0.0383758545,-,10.1875,0.9375,-36.9759521656
,2024-11-20T08:01:49.105Z,37.5506355957,127.0728136382,44.4750976769,0.0170288085,-,10.1875,0.9375,-36.9812622242
,2024-11-20T08:01:50.105Z,37.5506340869,127.0728143926,44.4750976769,0.089477539,-,10.125,1.0,-36.9865417652
,2024-11-20T08:01:51.106Z,37.5506325782,127.0728148955,44.4750976769,0.1340026855,-,10.0625,1.0625,-36.8649902515
,2024-11-20T08:01:52.105Z,37.5506320753,127.0728150631,44.4750976769,0.0963592529,-,10.0625,1.0625,-37.0023803883
,2024-11-20T08:01:53.105Z,37.5506321591,127.0728149793,44.4750976769,0.0351715087,-,10.0625,1.0625,-37.0288086109
,2024-11-20T08:01:54.105Z,37.5506324943,127.0728147279,44.4750976769,0.0085906982,-,10.0625,1.0625,-36.9495544605
,2024-11-20T08:01:55.106Z,37.5506311952,127.0728153984,44.4750976769,0.0846405029,-,10.0625,0.9375,-36.9812622242
,2024-11-20T08:01:56.105Z,37.5506297702,127.072816069,44.4750976769,0.1254730224,-,10.0625,0.9375,-37.0446777516
,2024-11-20T08:01:57.104Z,37.5506292673,127.0728162366,44.4750976769,0.0895233154,-,10.0625,0.875,-37.0129699879
,2024-11-20T08:01:58.105Z,37.5506292673,127.0728161528,44.4750976769,0.0423278808,-,10.0625,0.9375,-36.9442444019
,2024-11-20T08:01:59.106Z,37.5506292673,127.0728159852,44.4750976769,0.0159301757,-,10.0625,0.9375,-36.8966980152
,2024-11-20T08:02:00.104Z,37.550629393,127.0728158175,44.4750976769,0.0084075927,-,10.0625,0.9375,-37.0446777516
,2024-11-20T08:02:01.105Z,37.550629393,127.0728157337,44.4750976769,0.0086517334,-,10.125,1.0,-36.9284057789
,2024-11-20T08:02:02.105Z,37.5506277586,127.0728164881,44.4750976769,0.0979156494,-,10.125,0.875,-36.9971008473
,2024-11-20T08:02:03.104Z,37.5506260822,127.0728170748,44.4750976769,0.1536865234,-,10.1875,0.875,-36.8914184742
,2024-11-20T08:02:04.104Z,37.5506254955,127.0728173263,44.4750976769,0.1092834472,-,10.1875,0.9375,-36.9706726246
,2024-11-20T08:02:05.104Z,37.5506252859,127.0728173263,44.4750976769,0.0625305175,-,10.1875,0.875,-36.9601135426
,2024-11-20T08:02:06.105Z,37.5506253697,127.0728172424,44.4750976769,0.0211639404,-,10.1875,0.9375,-36.8755493335
,2024-11-20T08:02:07.105Z,37.5506253697,127.0728170748,44.4750976769,0.0073547363,-,10.125,0.9375,-36.8438415698
,2024-11-20T08:02:08.105Z,37.5506258726,127.0728167395,44.4750976769,0.03175354,-,10.125,0.9375,-37.0129699879
,2024-11-20T08:02:09.105Z,37.5506243639,127.0728173263,44.4750976769,0.0843048095,-,10.125,0.875,-36.7857055835
,2024-11-20T08:02:10.106Z,37.5506241963,127.0728172424,44.4750976769,0.0475311279,-,10.125,0.9375,-36.9125366382
,2024-11-20T08:02:11.104Z,37.5506249925,127.0728165719,44.4750976769,0.0411529541,-,10.125,0.9375,-36.9019775562
,2024-11-20T08:02:12.106Z,37.5506258726,127.072816069,44.4750976769,0.0757446289,-,10.1875,0.9375,-36.8914184742
,2024-11-20T08:02:13.105Z,37.550626166,127.0728157337,44.4750976769,0.0581359863,-,10.1875,0.9375,-36.9812622242
,2024-11-20T08:02:14.105Z,37.5506243639,127.0728167395,44.555603048,0.0954284668,-,10.1875,0.875,-36.8597107105
,2024-11-20T08:02:15.104Z,37.5506236933,127.0728171586,44.6036987512,0.0883483886,-,10.1875,0.875,-36.7857055835
,2024-11-20T08:02:16.105Z,37.5506234838,127.0728171586,44.6324157922,0.0508422851,-,10.125,0.9375,-36.8755493335
,2024-11-20T08:02:17.104Z,37.5506235676,127.0728170748,44.6495971887,0.0164642334,-,10.125,0.9375,-36.8914184742
,2024-11-20T08:02:18.105Z,37.5506237772,127.0728168233,44.659851095,0.0085449218,-,10.125,1.0,-36.9865417652
,2024-11-20T08:02:19.104Z,37.5506239867,127.0728167395,44.6659851282,0.0146484375,-,10.125,1.0,-36.9125366382
,2024-11-20T08:02:20.104Z,37.5506240705,127.0728166557,44.589172384,0.0154266357,-,10.0625,1.0,-36.8385620288
,2024-11-20T08:02:21.105Z,37.5506221846,127.0728174939,44.5432434289,0.1147308349,-,10.0,1.0,-36.9178466968
,2024-11-20T08:02:22.104Z,37.5506211788,127.0728180806,44.5158081261,0.1171264648,-,10.0,1.0,-36.9125366382
,2024-11-20T08:02:23.104Z,37.5506211788,127.0728179968,44.4994201867,0.0520324707,-,9.9375,1.0625,-36.9812622242
,2024-11-20T08:02:24.105Z,37.5506215979,127.0728175777,44.4896240441,0.0115051269,-,9.9375,1.0,-37.0605163746
,2024-11-20T08:02:25.105Z,37.5506221846,127.072816991,44.4837951867,0.0489959716,-,10.0,1.0,-36.8861389331
,2024-11-20T08:02:26.104Z,37.5506227713,127.0728165719,44.4802856652,0.0603790283,-,10.0,0.9375,-36.9706726246
,2024-11-20T08:02:27.104Z,37.5506216817,127.0728168233,44.4782104699,0.0404815673,-,10.0625,0.9375,-36.9601135426
,2024-11-20T08:02:28.104Z,37.5506204663,127.0728171586,44.4769592492,0.0930328369,-,10.125,0.875,-36.8227234058
,2024-11-20T08:02:29.104Z,37.5506198796,127.0728172424,44.4761963097,0.0749359131,-,10.125,0.875,-36.9072570972
,2024-11-20T08:02:30.104Z,37.5506198796,127.0728171586,44.4757690636,0.0380859375,-,10.1875,0.9375,-36.9178466968
,2024-11-20T08:02:31.104Z,37.5506199634,127.0728170748,44.4754944054,0.0111236572,-,10.25,0.9375,-36.7910156421
,2024-11-20T08:02:32.106Z,37.5506200891,127.072816991,44.4753418175,0.0075531005,-,10.3125,0.9375,-36.8174133472
,2024-11-20T08:02:33.105Z,37.5506200891,127.0728168233,44.4752502648,0.0086364746,-,10.375,0.9375,-36.9442444019
,2024-11-20T08:02:34.106Z,37.5506180775,127.0728178292,44.4751892296,0.1244812012,-,10.4375,0.875,-36.8649902515
,2024-11-20T08:02:35.104Z,37.5506170716,127.0728183321,44.4751587121,0.1228637695,-,10.5,0.875,-36.7487182788
,2024-11-20T08:02:36.105Z,37.5506167783,127.0728184997,44.4751281945,0.077545166,-,10.5,0.9375,-36.8914184742
,2024-11-20T08:02:37.105Z,37.5506167783,127.0728182483,44.4750976769,0.033996582,-,10.5,0.9375,-36.8385620288
,2024-11-20T08:02:38.105Z,37.5506167783,127.0728180806,44.4750976769,0.0136108398,-,10.5,0.9375,-36.8438415698
,2024-11-20T08:02:39.105Z,37.5506169878,127.0728180806,44.4750976769,0.0052185058,-,10.5,0.9375,-36.8649902515
,2024-11-20T08:02:40.105Z,37.5506155629,127.0728187512,44.4750976769,0.0859375,-,10.4375,0.9375,-36.8861389331
