"name: LYS1119tues, distance: 15055.782593671, start time: 2024-11-19T01:18:18.234Z, duration: 41933.23300004",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-19T02:04:28.067Z,37.5519434659,127.074196317,53.2690124759,0.0630950927,-,10.4375,2.25,-96.1629028768
,2024-11-19T02:04:29.067Z,37.5519437593,127.0741966522,53.2690124759,0.0492095947,-,10.3125,2.25,-96.1787414998
,2024-11-19T02:04:30.066Z,37.551943885,127.0741966522,53.2690124759,0.0247955322,-,10.25,2.25,-96.1840210408
,2024-11-19T02:04:31.066Z,37.5519437593,127.0741965684,53.2690124759,0.0096282959,-,10.125,2.3125,-96.2104492635
,2024-11-19T02:04:32.067Z,37.5519437593,127.0741965684,53.2690124759,0.0028381347,-,10.0625,2.375,-96.2633057088
,2024-11-19T02:04:33.067Z,37.5519446813,127.0741968199,53.2690124759,0.0573272705,-,10.0,2.3125,-96.1946106404
,2024-11-19T02:04:34.066Z,37.5519449747,127.0741967361,53.2690124759,0.0393218994,-,9.9375,2.5,-96.1681824178
,2024-11-19T02:04:35.067Z,37.5519449747,127.0741967361,53.2690124759,0.0186462402,-,9.9375,2.4375,-96.120636031
,2024-11-19T02:04:36.067Z,37.5519448908,127.0741970713,53.2690124759,0.0122528076,-,9.875,2.25,-96.0942078084
,2024-11-19T02:04:37.066Z,37.5519446813,127.0741969875,53.2690124759,0.0079956054,-,9.875,2.3125,-96.0625000447
,2024-11-19T02:04:38.067Z,37.5519456871,127.0741977419,53.2690124759,0.0668792724,-,9.875,2.25,-96.0994873494
,2024-11-19T02:04:39.066Z,37.5519458967,127.0741978257,53.2690124759,0.0476379394,-,9.875,2.25,-96.1417541951
,2024-11-19T02:04:40.067Z,37.5519459805,127.0741978257,53.2690124759,0.0210876464,-,9.875,2.3125,-96.1681824178
,2024-11-19T02:04:41.067Z,37.5519458967,127.0741977419,53.2690124759,0.0075073242,-,9.875,2.375,-96.1259155721
,2024-11-19T02:04:42.066Z,37.5519457709,127.0741977419,53.2690124759,0.0029907226,-,9.875,2.375,-96.1364746541
,2024-11-19T02:04:43.067Z,37.5519460643,127.0741977419,53.2690124759,0.0169372558,-,9.875,2.375,-96.1681824178
,2024-11-19T02:04:44.067Z,37.55194619,127.0741977419,53.2690124759,0.0124053955,-,9.875,2.375,-96.1311951131
,2024-11-19T02:04:45.067Z,37.55194619,127.0741977419,53.2690124759,0.0060424804,-,9.875,2.375,-96.0836182088
,2024-11-19T02:04:46.066Z,37.55194619,127.0741977419,53.2690124759,0.0022735595,-,9.875,2.3125,-96.1259155721
,2024-11-19T02:04:47.067Z,37.55194619,127.0741977419,53.2690124759,0.0006408691,-,9.875,2.3125,-96.1576233357
,2024-11-19T02:04:48.066Z,37.5519465672,127.0741980772,53.2690124759,0.0280456543,-,9.875,2.25,-96.1946106404
,2024-11-19T02:04:49.067Z,37.5519467768,127.0741980772,53.2690124759,0.0243225097,-,9.875,2.25,-96.0625000447
,2024-11-19T02:04:50.067Z,37.5519467768,127.0741979933,53.2690124759,0.0070037841,-,9.9375,2.3125,-96.1523132771
,2024-11-19T02:04:51.067Z,37.5519466929,127.0741979933,53.2690124759,0.0018310546,-,9.9375,2.3125,-96.0572205037
,2024-11-19T02:04:52.067Z,37.5519467768,127.0741977419,53.2690124759,0.0101623535,-,9.9375,2.375,-96.1840210408
,2024-11-19T02:04:53.066Z,37.5519467768,127.0741977419,53.2690124759,0.0069122314,-,9.9375,2.5,-96.2104492635
,2024-11-19T02:04:54.067Z,37.551947573,127.0741980772,53.2690124759,0.0480804443,-,10.0,2.25,-96.1153259724
,2024-11-19T02:04:55.067Z,37.5519476988,127.074198161,53.2690124759,0.0343322753,-,10.0625,2.3125,-96.0149231404
,2024-11-19T02:04:56.066Z,37.5519477826,127.074198161,53.2690124759,0.01663208,-,10.125,2.25,-96.0096435993
,2024-11-19T02:04:57.066Z,37.5519476988,127.0741982448,53.2690124759,0.0084381103,-,10.1875,2.3125,-96.2210388631
,2024-11-19T02:04:58.066Z,37.5519476988,127.0741982448,53.2690124759,0.0038146972,-,10.1875,2.3125,-96.030792281
,2024-11-19T02:04:59.067Z,37.551948076,127.0741982448,53.2690124759,0.0250854492,-,10.25,2.3125,-96.1259155721
,2024-11-19T02:05:00.066Z,37.5519481598,127.0741982448,53.2690124759,0.0177612304,-,10.1875,2.4375,-96.1576233357
,2024-11-19T02:05:01.066Z,37.551948076,127.0741982448,53.2690124759,0.0035247802,-,10.1875,2.4375,-96.1681824178
,2024-11-19T02:05:02.067Z,37.551948076,127.0741982448,53.2690124759,0.0003509521,-,10.125,2.4375,-96.0149231404
,2024-11-19T02:05:03.067Z,37.551948076,127.0741982448,53.2690124759,0.0008087158,-,10.0625,2.375,-96.1523132771
,2024-11-19T02:05:04.067Z,37.5519502972,127.074199083,52.9067688234,0.1357269287,-,10.0625,2.375,-96.1470337361
,2024-11-19T02:05:05.067Z,37.5519507582,127.0741991668,52.6903076417,0.0957336426,-,9.9375,2.3125,-96.0994873494
,2024-11-19T02:05:06.067Z,37.5519508839,127.0741992506,52.5610046631,0.0458374023,-,9.9375,2.25,-96.030792281
,2024-11-19T02:05:07.066Z,37.5519506743,127.0741991668,52.4837341552,0.0122528076,-,9.875,2.25,-96.0202026814
,2024-11-19T02:05:08.066Z,37.5519505905,127.0741991668,52.4375305419,0.001586914,-,9.875,2.3125,-96.1840210408
,2024-11-19T02:05:09.067Z,37.5519505905,127.074199083,52.4099426513,0.0039978027,-,9.875,2.3125,-96.1840210408
,2024-11-19T02:05:10.067Z,37.5519505905,127.0741987477,52.7557068116,0.0149383544,-,9.875,2.375,-96.2421570272
,2024-11-19T02:05:11.067Z,37.5519505905,127.0741987477,52.9623108156,0.0099029541,-,9.875,2.5,-96.1417541951
,2024-11-19T02:05:12.067Z,37.5519505905,127.0741986639,53.0857544192,0.008605957,-,9.875,2.5,-96.0625000447
,2024-11-19T02:05:13.067Z,37.5519504648,127.0741986639,53.1595154056,0.0067901611,-,9.875,2.3125,-96.0836182088
,2024-11-19T02:05:14.067Z,37.5519504648,127.0741986639,53.2035827884,0.0039825439,-,9.875,2.375,-96.0466309041
,2024-11-19T02:05:15.066Z,37.5519504648,127.0741986639,53.2299194583,0.0017852783,-,9.875,2.3125,-96.1047668904
,2024-11-19T02:05:16.066Z,37.5519512611,127.0741989992,53.2456360111,0.05128479,-,9.875,2.25,-96.1311951131
,2024-11-19T02:05:17.067Z,37.5519514706,127.0741989992,53.2550354251,0.0364074707,-,9.875,2.3125,-96.120636031
,2024-11-19T02:05:18.067Z,37.5519515964,127.0741989992,53.2606506595,0.0174865722,-,9.875,2.3125,-96.036071822
,2024-11-19T02:05:19.066Z,37.5519514706,127.0741988315,53.2640075931,0.0068054199,-,9.875,2.375,-96.1576233357
,2024-11-19T02:05:20.067Z,37.5519514706,127.0741988315,53.2660217533,0.0029754638,-,9.875,2.4375,-96.0730591267
,2024-11-19T02:05:21.066Z,37.5519514706,127.0741988315,53.2672119388,0.0013122558,-,9.875,2.4375,-96.120636031
,2024-11-19T02:05:22.067Z,37.5519514706,127.0741988315,53.2679443607,0.0005340576,-,9.875,2.375,-96.0677795857
,2024-11-19T02:05:23.067Z,37.551951764,127.074199083,53.2683716068,0.0215606689,-,9.875,2.375,-95.9197998493
,2024-11-19T02:05:24.067Z,37.5519518897,127.074199083,53.2686157474,0.0152282714,-,9.875,2.3125,-96.0202026814
,2024-11-19T02:05:25.066Z,37.5519518897,127.0741991668,53.2687683353,0.0095367431,-,9.875,2.25,-96.1100464314
,2024-11-19T02:05:26.066Z,37.551951764,127.0741991668,53.268859888,0.0045776367,-,9.875,2.25,-96.0677795857
,2024-11-19T02:05:27.066Z,37.551951764,127.0741991668,53.2689209232,0.0032806396,-,9.875,2.25,-96.0096435993
,2024-11-19T02:05:28.067Z,37.551951764,127.0741991668,53.2689514408,0.0016937255,-,9.875,2.375,-95.9884949177
,2024-11-19T02:05:29.067Z,37.5519520993,127.0741995859,53.2689819583,0.0280456543,-,9.875,2.375,-96.0149231404
,2024-11-19T02:05:30.066Z,37.5519521831,127.0741996697,53.2689819583,0.0198822021,-,9.875,2.375,-95.9250793903
,2024-11-19T02:05:31.067Z,37.5519521831,127.0741996697,53.2689819583,0.0095367431,-,9.875,2.5,-95.9250793903
,2024-11-19T02:05:32.066Z,37.5519521831,127.0741997535,53.2689819583,0.0069732666,-,9.875,2.4375,-95.946228072
,2024-11-19T02:05:33.066Z,37.5519521831,127.0741997535,53.2689819583,0.0035705566,-,9.875,2.375,-96.0625000447
,2024-11-19T02:05:34.067Z,37.5519521831,127.0741997535,53.2689819583,0.0014343261,-,9.875,2.25,-96.036071822
,2024-11-19T02:05:35.066Z,37.551952686,127.0742000888,53.2689819583,0.0327301025,-,9.875,2.25,-96.0625000447
,2024-11-19T02:05:36.066Z,37.5519527698,127.0742000888,53.2689819583,0.0229492187,-,9.875,2.25,-95.9620972126
,2024-11-19T02:05:37.067Z,37.5519524765,127.0741997535,53.2689819583,0.0156097412,-,9.875,2.25,-95.9779358357
,2024-11-19T02:05:38.067Z,37.5519524765,127.0741996697,53.2689819583,0.0111846923,-,9.875,2.375,-96.0572205037
,2024-11-19T02:05:39.067Z,37.5519523926,127.0741996697,53.2689819583,0.0088043212,-,9.875,2.4375,-96.030792281
,2024-11-19T02:05:40.067Z,37.5519523926,127.0741996697,53.2689819583,0.0046844482,-,9.875,2.4375,-95.9779358357
,2024-11-19T02:05:41.067Z,37.5519523926,127.0741996697,53.2689819583,0.0019226074,-,9.875,2.375,-96.0677795857
,2024-11-19T02:05:42.066Z,37.5519523926,127.0741994183,53.2690124759,0.0081329345,-,9.875,2.3125,-96.0994873494
,2024-11-19T02:05:43.067Z,37.5519523926,127.0741994183,53.2690124759,0.0056457519,-,9.9375,2.3125,-96.041351363
,2024-11-19T02:05:44.066Z,37.5519523926,127.0741994183,53.2690124759,0.0027160644,-,10.0625,2.25,-95.9673767536
,2024-11-19T02:05:45.067Z,37.5519523926,127.0741994183,53.2690124759,0.00100708,-,10.125,2.25,-95.9832153767
,2024-11-19T02:05:46.066Z,37.5519523926,127.0741994183,53.2690124759,0.0002746582,-,10.25,2.25,-96.0043640583
,2024-11-19T02:05:47.067Z,37.5519521831,127.0741993345,53.2690124759,0.0105133056,-,10.375,2.375,-96.0149231404
,2024-11-19T02:05:48.066Z,37.5519524765,127.0741992506,53.2690124759,0.0140838623,-,10.5,2.3125,-96.0202026814
,2024-11-19T02:05:49.067Z,37.5519525603,127.0741992506,53.2690124759,0.0115509033,-,10.5625,2.3125,-95.9779358357
,2024-11-19T02:05:50.067Z,37.5519525603,127.0741992506,53.2690124759,0.0060577392,-,10.625,2.4375,-95.8352661579
,2024-11-19T02:05:51.066Z,37.5519525603,127.0741992506,53.2690124759,0.0024414062,-,10.6875,2.4375,-95.9726562946
,2024-11-19T02:05:52.067Z,37.5519525603,127.0741992506,53.2690124759,0.0007476806,-,10.6875,2.3125,-95.8933716266
,2024-11-19T02:05:53.066Z,37.5519528956,127.0741992506,52.9872741945,0.0198516845,-,10.625,2.25,-95.9303894489
,2024-11-19T02:05:54.067Z,37.5519529794,127.0741992506,52.818908716,0.0141296386,-,10.5625,2.25,-96.0043640583
,2024-11-19T02:05:55.066Z,37.5519529794,127.0741992506,52.7183227784,0.0068054199,-,10.4375,2.25,-95.9039612262
,2024-11-19T02:05:56.066Z,37.5519529794,127.0741992506,52.658233667,0.0025329589,-,10.3125,2.25,-95.8035583942
,2024-11-19T02:05:57.066Z,37.5519529794,127.0741993345,52.6223144776,0.0040588378,-,10.1875,2.375,-95.9726562946
,2024-11-19T02:05:58.066Z,37.5519533985,127.0741994183,52.8825989015,0.0262603759,-,10.0625,2.4375,-95.951507613
,2024-11-19T02:05:59.066Z,37.5519534823,127.0741994183,53.0381164797,0.0182342529,-,9.9375,2.4375,-95.8828125446
,2024-11-19T02:06:00.067Z,37.5519534823,127.0741994183,53.1310425052,0.0086669921,-,9.9375,2.4375,-95.9779358357
,2024-11-19T02:06:01.067Z,37.5519534823,127.0741994183,53.1865539798,0.0032043457,-,9.875,2.4375,-95.9356689899
,2024-11-19T02:06:02.066Z,37.5519533985,127.0741994183,53.2197571048,0.0041809082,-,9.875,2.4375,-95.8880920856
,2024-11-19T02:06:03.067Z,37.5519533985,127.0741994183,53.239563013,0.0034484863,-,9.875,2.3125,-95.9197998493
,2024-11-19T02:06:04.067Z,37.5519533985,127.0741994183,53.2514038333,0.0017547607,-,9.875,2.375,-96.0572205037
,2024-11-19T02:06:05.066Z,37.5519535661,127.0741995859,53.2584839115,0.0149993896,-,9.875,2.3125,-95.8352661579
,2024-11-19T02:06:06.066Z,37.5519536918,127.0741995859,53.2627258548,0.0108337402,-,9.875,2.3125,-95.9197998493
,2024-11-19T02:06:07.066Z,37.5519536918,127.0741995859,53.2652588138,0.0052490234,-,9.875,2.375,-95.8986816852
,2024-11-19T02:06:08.066Z,37.5519536918,127.0741995859,53.2667541751,0.0019683837,-,9.875,2.375,-95.8352661579
,2024-11-19T02:06:09.066Z,37.5519536918,127.0741995859,53.2676697025,0.0005493164,-,9.875,2.5,-95.9673767536
,2024-11-19T02:06:10.067Z,37.5519536918,127.0741995859,53.2681885013,0.0000762939,-,9.875,2.4375,-95.946228072
,2024-11-19T02:06:11.067Z,37.5519538595,127.0741997535,53.2685241947,0.0128479003,-,9.875,2.1875,-95.946228072
,2024-11-19T02:06:12.067Z,37.5519537757,127.0741997535,53.2687073001,0.0059814453,-,9.875,2.1875,-95.9356689899
,2024-11-19T02:06:13.067Z,37.5519537757,127.0741997535,53.2688293705,0.0027008056,-,9.875,2.25,-95.8775330036
,2024-11-19T02:06:14.066Z,37.5519537757,127.0741997535,53.2688904056,0.001083374,-,9.875,2.25,-95.8405456989
,2024-11-19T02:06:15.067Z,37.5519537757,127.0741997535,53.2689209232,0.0003967285,-,9.875,2.25,-95.8458252399
,2024-11-19T02:06:16.066Z,37.5519536918,127.0741998374,53.2689514408,0.0065612792,-,9.875,2.3125,-95.940948531
,2024-11-19T02:06:17.066Z,37.551954069,127.0742000888,53.2689819583,0.0242004394,-,9.875,2.5,-95.9356689899
,2024-11-19T02:06:18.067Z,37.551954069,127.0742000888,53.2689819583,0.013092041,-,9.9375,2.4375,-95.8141174762
,2024-11-19T02:06:19.067Z,37.5519539852,127.0741998374,53.2689819583,0.0048522949,-,9.9375,2.4375,-95.946228072
,2024-11-19T02:06:20.067Z,37.5519539852,127.0741998374,53.2689819583,0.0050201416,-,9.9375,2.4375,-95.8246765582
,2024-11-19T02:06:21.066Z,37.5519538595,127.0741999212,53.2689819583,0.0067138671,-,9.9375,2.4375,-95.8933716266
,2024-11-19T02:06:22.066Z,37.5519537757,127.0741997535,53.2689819583,0.011138916,-,9.9375,2.4375,-95.8563843219
,2024-11-19T02:06:23.066Z,37.5519539852,127.0741999212,53.2689819583,0.0102233886,-,9.9375,2.25,-95.9092407673
,2024-11-19T02:06:24.067Z,37.551954069,127.0741999212,53.2689819583,0.0089416503,-,9.875,2.3125,-95.8141174762
,2024-11-19T02:06:25.066Z,37.551954069,127.0741999212,53.2689819583,0.0046691894,-,9.875,2.375,-95.7559814899
,2024-11-19T02:06:26.066Z,37.551954069,127.0741999212,53.2689819583,0.0018615722,-,9.9375,2.375,-95.7876892535
,2024-11-19T02:06:27.066Z,37.5519539852,127.0741999212,53.2689819583,0.0044860839,-,9.9375,2.4375,-95.8299560993
,2024-11-19T02:06:28.066Z,37.5519539852,127.0741999212,53.2689819583,0.0034790039,-,10.0,2.5,-95.8616638629
,2024-11-19T02:06:29.066Z,37.551954069,127.0741998374,53.2689819583,0.0051269531,-,10.0,2.25,-95.7876892535
,2024-11-19T02:06:30.066Z,37.551954069,127.0741998374,53.2689819583,0.0040283203,-,10.0625,2.25,-95.8669739215
,2024-11-19T02:06:31.066Z,37.551954069,127.0741998374,53.2689819583,0.0020446777,-,10.125,2.25,-95.7718506305
,2024-11-19T02:06:32.067Z,37.551954069,127.0741998374,53.2689819583,0.0008087158,-,10.1875,2.25,-95.8035583942
,2024-11-19T02:06:33.067Z,37.551954069,127.0741998374,53.2689819583,0.0002288818,-,10.25,2.25,-95.8246765582
,2024-11-19T02:06:34.066Z,37.551954069,127.0741998374,53.2689819583,0.0000305175,-,10.1875,2.25,-95.8616638629
,2024-11-19T02:06:35.067Z,37.5519543624,127.0741998374,52.8262634523,0.0151367187,-,10.1875,2.4375,-95.8669739215
,2024-11-19T02:06:36.066Z,37.5519543624,127.0741998374,52.561737085,0.0106506347,-,10.125,2.5,-95.7454224078
,2024-11-19T02:06:37.067Z,37.5519542786,127.0741996697,52.4036560302,0.0079956054,-,10.0625,2.5,-95.8511047809
,2024-11-19T02:06:38.066Z,37.551954069,127.0741994183,52.3092041259,0.0180206298,-,9.9375,2.4375,-95.8405456989
,2024-11-19T02:06:39.067Z,37.551954069,127.0741994183,52.2527771239,0.0117645263,-,9.9375,2.4375,-95.7876892535
,2024-11-19T02:06:40.067Z,37.5519542786,127.0741992506,52.2995605712,0.0161895751,-,9.875,2.375,-95.8458252399
,2024-11-19T02:06:41.066Z,37.5519543624,127.0741992506,52.3275146728,0.0115051269,-,9.875,2.25,-95.7876892535
,2024-11-19T02:06:42.067Z,37.5519543624,127.0741993345,52.344207788,0.0047912597,-,9.875,2.3125,-95.7876892535
,2024-11-19T02:06:43.067Z,37.5519543624,127.0741993345,52.354187036,0.0025787353,-,9.875,2.3125,-95.8141174762
,2024-11-19T02:06:44.067Z,37.5519543624,127.0741993345,52.3601379638,0.0012359619,-,9.875,2.375,-95.7665710895
,2024-11-19T02:06:45.066Z,37.5519548653,127.0741995859,52.3637085204,0.0315704345,-,9.875,2.375,-95.8828125446
,2024-11-19T02:06:46.066Z,37.551954991,127.0741995859,52.3658447509,0.0221099853,-,9.875,2.375,-95.7771301715
,2024-11-19T02:06:47.066Z,37.551954991,127.0741995859,52.3670959716,0.0105438232,-,9.875,2.4375,-95.8193970172
,2024-11-19T02:06:48.067Z,37.5519548653,127.0741994183,52.3678589111,0.003250122,-,9.875,2.3125,-95.7982483356
,2024-11-19T02:06:49.067Z,37.5519548653,127.0741994183,52.3683166747,0.0035705566,-,9.875,2.3125,-95.9303894489
,2024-11-19T02:06:50.066Z,37.5519561645,127.0741997535,52.3685913329,0.0806121826,-,9.875,2.1875,-95.8193970172
,2024-11-19T02:06:51.066Z,37.5519565836,127.0741998374,52.3687439208,0.0572509765,-,9.875,2.1875,-95.7982483356
,2024-11-19T02:06:52.067Z,37.5519564998,127.0741997535,52.3688659911,0.0221252441,-,9.875,2.1875,-95.6978455035
,2024-11-19T02:06:53.066Z,37.551956374,127.0741996697,52.3688965087,0.0074768066,-,9.875,2.1875,-95.8141174762
,2024-11-19T02:06:54.067Z,37.551956374,127.0741996697,52.3689575439,0.0023956298,-,9.875,2.4375,-95.7824097125
,2024-11-19T02:06:55.067Z,37.5519565836,127.0741996697,52.7312011964,0.0098724365,-,9.875,2.5,-95.6820068804
,2024-11-19T02:06:56.066Z,37.5519565836,127.0741996697,52.9476623781,0.0067596435,-,9.875,2.4375,-95.7718506305
,2024-11-19T02:06:57.067Z,37.5519565836,127.0741996697,53.0769958743,0.0031890869,-,9.875,2.4375,-95.7876892535
,2024-11-19T02:06:58.067Z,37.5519564998,127.0741996697,53.1542663821,0.0038757324,-,9.875,2.4375,-95.608032271
,2024-11-19T02:06:59.066Z,37.5519564998,127.0741996697,53.2004394778,0.0032348632,-,9.875,2.4375,-95.6661377398
,2024-11-19T02:07:00.066Z,37.5519564998,127.0741996697,53.2280273685,0.001663208,-,9.875,2.3125,-95.7137146441
,2024-11-19T02:07:01.067Z,37.5519569608,127.0742000888,53.2445068607,0.0357818603,-,9.875,2.25,-95.7189941851
,2024-11-19T02:07:02.066Z,37.5519570865,127.0742001726,53.2543640384,0.0254211425,-,9.875,2.3125,-95.7401428668
,2024-11-19T02:07:03.067Z,37.5519570865,127.0742001726,53.260253931,0.0122070312,-,9.875,2.375,-95.6661377398
,2024-11-19T02:07:04.067Z,37.5519570865,127.0742001726,53.2637634525,0.0045623779,-,9.875,2.375,-95.9197998493
,2024-11-19T02:07:05.066Z,37.5519570865,127.0742001726,53.2658691654,0.0012664794,-,9.875,2.4375,-95.8035583942
,2024-11-19T02:07:06.066Z,37.5519570865,127.0742001726,53.2671203861,0.0001678466,-,9.875,2.4375,-95.6291504351
,2024-11-19T02:07:07.066Z,37.5519569608,127.0742001726,53.2678833255,0.0051116943,-,9.875,2.3125,-95.7612610309
,2024-11-19T02:07:08.067Z,37.5519571703,127.0742003403,53.2683410892,0.0140075683,-,9.875,2.1875,-95.7031555621
,2024-11-19T02:07:09.067Z,37.5519572961,127.0742003403,53.2685852298,0.0105438232,-,9.875,2.1875,-95.7031555621
,2024-11-19T02:07:10.066Z,37.5519572961,127.0742003403,53.2687683353,0.005203247,-,9.875,2.25,-95.7771301715
,2024-11-19T02:07:11.066Z,37.5519572961,127.0742003403,53.268859888,0.0019836425,-,9.875,2.25,-95.7401428668
,2024-11-19T02:07:12.067Z,37.5519572961,127.0742003403,53.2689209232,0.0005645751,-,9.875,2.25,-95.6820068804
,2024-11-19T02:07:13.067Z,37.5519572961,127.0742003403,53.2689514408,0.0000762939,-,9.875,2.5,-95.6820068804
,2024-11-19T02:07:14.066Z,37.5519579666,127.0742006756,52.9067383058,0.0434417724,-,9.875,2.5,-95.6291504351
,2024-11-19T02:07:15.066Z,37.5519580923,127.0742007594,52.6903076417,0.030593872,-,9.875,2.4375,-95.7348633258
,2024-11-19T02:07:16.066Z,37.5519580923,127.0742007594,52.5609741455,0.0146331787,-,9.875,2.4375,-95.7454224078
,2024-11-19T02:07:17.066Z,37.5519580923,127.0742007594,52.4837036377,0.0054321289,-,9.875,2.4375,-95.6238708941
,2024-11-19T02:07:18.066Z,37.5519578828,127.0742006756,52.4375305419,0.0093536376,-,9.875,2.4375,-95.6555786578
,2024-11-19T02:07:19.066Z,37.5519578828,127.0742006756,52.4099426513,0.0074615478,-,9.875,2.3125,-95.6502991168
,2024-11-19T02:07:20.066Z,37.5519580923,127.0742008432,52.7557068116,0.0157623291,-,9.875,2.3125,-95.6185913531
,2024-11-19T02:07:21.066Z,37.5519581762,127.074200927,52.962280298,0.01222229,-,9.875,2.375,-95.6238708941
,2024-11-19T02:07:22.067Z,37.5519581762,127.074200927,53.0857239016,0.0061035156,-,9.875,2.4375,-95.4970398393
,2024-11-19T02:07:23.067Z,37.5519581762,127.074200927,53.159484888,0.0023498535,-,9.875,2.4375,-95.6555786578
,2024-11-19T02:07:24.067Z,37.5519581762,127.074200927,53.2035522708,0.0006866455,-,9.875,2.5,-95.6502991168
,2024-11-19T02:07:25.066Z,37.5519580923,127.074200927,53.2298889408,0.0049591064,-,9.875,2.5,-95.7559814899
,2024-11-19T02:07:26.067Z,37.55195826,127.0742011785,53.2456360111,0.0102996826,-,9.875,2.25,-95.5710144488
,2024-11-19T02:07:27.067Z,37.5519581762,127.0742011785,53.2550354251,0.0056152343,-,9.875,2.1875,-95.608032271
,2024-11-19T02:07:28.067Z,37.5519581762,127.0742011785,53.2606506595,0.0027923583,-,9.875,2.1875,-95.518188521
,2024-11-19T02:07:29.067Z,37.5519581762,127.0742011785,53.2640075931,0.0011749267,-,9.875,2.25,-95.6397400347
,2024-11-19T02:07:30.067Z,37.5519581762,127.0742011785,53.2660217533,0.0004119873,-,9.875,2.25,-95.608032271
,2024-11-19T02:07:31.067Z,37.5519581762,127.0742011785,53.2672119388,0.0001220703,-,9.875,2.25,-95.6978455035
,2024-11-19T02:07:32.066Z,37.5519585952,127.0742013461,53.2679138431,0.0264587402,-,9.875,2.5,-95.6344299761
,2024-11-19T02:07:33.067Z,37.5519586791,127.0742014299,53.2683410892,0.0202178955,-,9.875,2.5,-95.5551758257
,2024-11-19T02:07:34.067Z,37.5519586791,127.0742014299,53.2686157474,0.0101470947,-,9.875,2.5,-95.5604553667
,2024-11-19T02:07:35.066Z,37.5519585952,127.0742014299,53.2687683353,0.0030059814,-,9.875,2.5,-95.6185913531
,2024-11-19T02:07:36.066Z,37.5519585952,127.0742014299,53.268859888,0.0027770996,-,9.875,2.5,-95.4600525346
,2024-11-19T02:07:37.066Z,37.5519585952,127.0742014299,53.2689209232,0.001586914,-,9.875,2.4375,-95.6185913531
,2024-11-19T02:07:38.066Z,37.5519592658,127.0742017652,53.2689514408,0.0428314209,-,9.875,2.25,-95.5974426714
,2024-11-19T02:07:39.066Z,37.5519593915,127.074201849,53.2689514408,0.0303955078,-,9.875,2.25,-95.6238708941
,2024-11-19T02:07:40.066Z,37.5519593915,127.074201849,53.2689819583,0.0145874023,-,9.875,2.3125,-95.6027222124
,2024-11-19T02:07:41.067Z,37.5519593915,127.074201849,53.2689819583,0.0054473876,-,9.875,2.375,-95.5551758257
,2024-11-19T02:07:42.066Z,37.5519593915,127.074201849,53.2689819583,0.0015106201,-,9.875,2.375,-95.6397400347
,2024-11-19T02:07:43.066Z,37.5519593915,127.0742019328,53.2689819583,0.0040740966,-,9.875,2.375,-95.608032271
,2024-11-19T02:07:44.066Z,37.5519595592,127.0742019328,53.2689819583,0.0103912353,-,9.875,2.4375,-95.7084351031
,2024-11-19T02:07:45.067Z,37.5519594753,127.0742019328,53.2689819583,0.0023651123,-,9.875,2.3125,-95.6502991168
,2024-11-19T02:07:46.067Z,37.5519594753,127.0742019328,53.2689819583,0.0005187988,-,9.875,2.25,-95.608032271
,2024-11-19T02:07:47.066Z,37.5519594753,127.0742019328,53.2689819583,0.0004730224,-,9.875,2.25,-95.51290898
,2024-11-19T02:07:48.066Z,37.5519594753,127.0742019328,53.2689819583,0.0002899169,-,9.875,2.3125,-95.4442139116
,2024-11-19T02:07:49.067Z,37.5519594753,127.0742019328,53.2689819583,0.0001220703,-,9.875,2.25,-95.6344299761
,2024-11-19T02:07:50.066Z,37.5519596849,127.0742019328,53.2689819583,0.0100555419,-,9.875,2.3125,-95.534027144
,2024-11-19T02:07:51.067Z,37.5519596849,127.0742019328,53.2689819583,0.0070953369,-,9.875,2.5,-95.4970398393
,2024-11-19T02:07:52.067Z,37.5519595592,127.0742019328,53.2689819583,0.0016326904,-,9.875,2.5,-95.4812012163
,2024-11-19T02:07:53.067Z,37.5519595592,127.0742019328,53.2689819583,0.0022888183,-,9.875,2.5,-95.5498962847
,2024-11-19T02:07:54.067Z,37.5519595592,127.0742019328,53.2689819583,0.0013427734,-,9.875,2.5,-95.5710144488
,2024-11-19T02:07:55.066Z,37.5519595592,127.0742019328,53.2689819583,0.0005798339,-,9.875,2.5,-95.6238708941
,2024-11-19T02:07:56.067Z,37.5519600621,127.0742023519,53.2689819583,0.03616333,-,9.875,2.125,-95.6027222124
,2024-11-19T02:07:57.067Z,37.5519601878,127.0742024358,53.2689819583,0.0255432128,-,9.875,2.1875,-95.608032271
,2024-11-19T02:07:58.066Z,37.5519601878,127.0742024358,53.2689819583,0.0122375488,-,9.875,2.1875,-95.5868835894
,2024-11-19T02:07:59.067Z,37.5519601878,127.0742024358,53.2689819583,0.0045623779,-,9.875,2.1875,-95.4653320757
,2024-11-19T02:08:00.067Z,37.5519601878,127.0742024358,53.2689819583,0.0012512207,-,9.875,2.25,-95.4600525346
,2024-11-19T02:08:01.067Z,37.5519600621,127.0742025196,53.2689819583,0.0063934326,-,9.875,2.3125,-95.4600525346
,2024-11-19T02:08:02.067Z,37.5519602716,127.0742025196,53.2689819583,0.0118408203,-,9.875,2.4375,-95.6133118121
,2024-11-19T02:08:03.067Z,37.5519603974,127.0742026872,53.2689819583,0.0103607177,-,9.875,2.375,-95.5710144488
