"name: 1118logofday, distance: 3014.4886657561, start time: 2024-11-18T06:04:43.668Z, duration: 13603.6210000514",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-18T06:27:57.010Z,37.5495702977,127.0739806506,23.0784912216,0.0019989013,-,11.375,1.25,-129.0327759389
,2024-11-18T06:27:58.011Z,37.5495702977,127.0739807344,23.0750427353,0.0014648437,-,11.375,1.25,-129.0274963979
,2024-11-18T06:27:59.011Z,37.5495634664,127.073983249,23.0729980576,0.4109649659,-,11.375,1.125,-129.122619689
,2024-11-18T06:28:00.010Z,37.5495614967,127.0739838357,23.0717773544,0.3126220703,-,11.3125,1.125,-129.0327759389
,2024-11-18T06:28:01.010Z,37.5495612871,127.0739836681,23.0710449326,0.1636962891,-,11.3125,1.125,-129.0961914663
,2024-11-18T06:28:02.011Z,37.5495613709,127.0739835843,23.0705871689,0.0665130615,-,11.3125,1.1875,-129.117340148
,2024-11-18T06:28:03.010Z,37.5495614967,127.0739833328,23.0703430283,0.0256958007,-,11.3125,1.1875,-129.1490479117
,2024-11-18T06:28:04.010Z,37.5495614967,127.0739830814,23.0701904404,0.0213928222,-,11.375,1.1875,-129.122619689
,2024-11-18T06:28:05.010Z,37.5495613709,127.0739828299,23.0700988876,0.0210418701,-,11.4375,1.3125,-129.1754761343
,2024-11-18T06:28:06.011Z,37.5495621672,127.0739824946,23.1505432236,0.0475616455,-,11.5,1.3125,-129.1014710073
,2024-11-18T06:28:07.010Z,37.5495622929,127.0739821593,23.1986084092,0.0397033691,-,11.5625,1.3125,-129.1120606069
,2024-11-18T06:28:08.010Z,37.5495621672,127.0739819917,23.2273254502,0.0242462158,-,11.625,1.25,-129.0803528433
,2024-11-18T06:28:09.010Z,37.5495619996,127.0739817402,23.2444763291,0.0213317871,-,11.75,1.25,-129.0539246206
,2024-11-18T06:28:10.010Z,37.5495618739,127.0739815726,23.2547302354,0.0213470459,-,11.8125,1.25,-129.2811585074
,2024-11-18T06:28:11.011Z,37.54956179,127.0739792257,23.1401062119,0.1146240234,-,11.875,1.125,-129.212463439
,2024-11-18T06:28:12.010Z,37.5495616643,127.0739784713,23.0716247666,0.0919799804,-,11.875,1.125,-129.117340148
,2024-11-18T06:28:13.010Z,37.5495615805,127.0739780522,23.0307312118,0.0607757568,-,11.875,1.1875,-129.03805548
,2024-11-18T06:28:14.011Z,37.5495616643,127.0739783875,23.0062561142,0.0175170898,-,11.8125,1.125,-129.0856323843
,2024-11-18T06:28:15.010Z,37.5495615805,127.0739783875,22.9916687118,0.0102539062,-,11.8125,1.125,-129.1014710073
,2024-11-18T06:28:16.011Z,37.5495615805,127.0739783875,22.9829406845,0.0047912597,-,11.75,1.125,-129.0539246206
,2024-11-18T06:28:17.010Z,37.5495614967,127.073978136,22.9777221786,0.0104980468,-,11.75,1.125,-129.1067505484
,2024-11-18T06:28:18.011Z,37.5495744886,127.0739777169,23.0148620712,0.7453155519,-,11.75,1.125,-129.117340148
,2024-11-18T06:28:19.011Z,37.5495781767,127.0739777169,23.0370483505,0.5712432862,-,11.75,1.1875,-129.0592041616
,2024-11-18T06:28:20.011Z,37.54957847,127.0739778846,23.0502929794,0.2917633057,-,11.6875,1.1875,-129.0750427847
,2024-11-18T06:28:21.011Z,37.5495780928,127.0739780522,23.0582275497,0.1156921386,-,11.625,1.25,-129.0592041616
,2024-11-18T06:28:22.010Z,37.5495777995,127.0739778846,23.0629577744,0.0390625,-,11.625,1.25,-129.0856323843
,2024-11-18T06:28:23.011Z,37.5495778833,127.0739750347,23.1462707627,0.1306457519,-,11.625,1.25,-129.0961914663
,2024-11-18T06:28:24.011Z,37.5495778833,127.0739740289,23.1960754502,0.1099700927,-,11.625,1.25,-129.0116577749
,2024-11-18T06:28:25.010Z,37.5495779671,127.0739736936,23.2258300889,0.0715789795,-,11.6875,1.25,-129.0486450796
,2024-11-18T06:28:26.011Z,37.5495780928,127.0739734422,23.2435913194,0.0424957275,-,11.75,1.25,-129.0909119253
,2024-11-18T06:28:27.011Z,37.5495781767,127.0739732745,23.2542114366,0.0311889648,-,11.8125,1.1875,-129.043335021
,2024-11-18T06:28:28.011Z,37.5495782605,127.0739730231,23.2605590928,0.0279846191,-,11.875,1.25,-129.2018738394
,2024-11-18T06:28:29.011Z,37.5495782605,127.0739728554,23.2643737901,0.0226440429,-,11.9375,1.1875,-129.0856323843
,2024-11-18T06:28:30.011Z,37.549569669,127.0739798962,23.1458740342,0.5802612306,-,12.0,1.125,-129.03805548
,2024-11-18T06:28:31.010Z,37.5495670706,127.0739819917,23.0750732529,0.4560089112,-,12.0,1.1875,-128.9640808706
,2024-11-18T06:28:32.010Z,37.5495667773,127.0739822432,23.0327758896,0.2423706055,-,12.0625,1.1875,-129.0486450796
,2024-11-18T06:28:33.010Z,37.5495670706,127.0739820755,23.0074768173,0.0999755859,-,12.0625,1.1875,-128.9535217885
,2024-11-18T06:28:34.010Z,37.549567364,127.0739817402,22.9923706161,0.0287322998,-,12.0625,1.25,-129.043335021
,2024-11-18T06:28:35.010Z,37.549567364,127.0739815726,22.9833679306,0.009109497,-,12.0625,1.3125,-128.9482422475
,2024-11-18T06:28:36.010Z,37.5495674897,127.0739814888,22.9779663192,0.0059356689,-,12.0625,1.3125,-129.03805548
,2024-11-18T06:28:37.011Z,37.549565059,127.0739803991,22.974731456,0.1492919922,-,12.0625,1.25,-129.1807556753
,2024-11-18T06:28:38.011Z,37.5495642627,127.0739798962,22.9728088485,0.1201629638,-,12.0,1.25,-128.9218140248
,2024-11-18T06:28:39.011Z,37.5495641789,127.0739796448,22.9716796981,0.067489624,-,12.0,1.25,-129.0750427847
,2024-11-18T06:28:40.011Z,37.5495641789,127.0739794771,22.9709777938,0.0398406982,-,12.0,1.1875,-129.0961914663
,2024-11-18T06:28:41.010Z,37.5495640951,127.0739791419,22.9705810653,0.0329284668,-,12.0,1.1875,-128.9482422475
,2024-11-18T06:28:42.010Z,37.5495640951,127.0739793933,22.9703369247,0.0068359375,-,11.9375,1.1875,-129.03805548
,2024-11-18T06:28:43.011Z,37.5495699624,127.0739801477,22.9701843368,0.3352508545,-,12.0,1.0625,-129.0222168569
,2024-11-18T06:28:44.010Z,37.5495716807,127.0739803991,22.9700927841,0.2607116699,-,12.0,1.0625,-129.1913147574
,2024-11-18T06:28:45.011Z,37.5495718902,127.073980483,22.9700317489,0.1373291015,-,11.9375,1.125,-128.9535217885
,2024-11-18T06:28:46.011Z,37.5495716807,127.0739803991,22.9700012313,0.0560913086,-,11.9375,1.125,-129.0274963979
,2024-11-18T06:28:47.010Z,37.5495715969,127.0739803991,22.9700012313,0.0169677734,-,11.9375,1.125,-128.9640808706
,2024-11-18T06:28:48.010Z,37.5495714711,127.0739803991,22.9699707138,0.0023040771,-,11.875,1.1875,-129.0486450796
,2024-11-18T06:28:49.010Z,37.5495713873,127.0739803991,22.9699707138,0.0014801025,-,11.875,1.1875,-129.0697632436
,2024-11-18T06:28:50.010Z,37.5495799788,127.0739792257,22.9699707138,0.4979858399,-,11.875,1.1875,-129.0063477163
,2024-11-18T06:28:51.011Z,37.5495825772,127.0739788904,22.9699707138,0.3913116455,-,11.875,1.25,-129.0644837026
,2024-11-18T06:28:52.010Z,37.5495829963,127.0739787228,22.9699707138,0.2073059082,-,11.875,1.25,-129.1437683706
,2024-11-18T06:28:53.011Z,37.549582661,127.0739787228,22.9699707138,0.0851745605,-,11.875,1.3125,-129.1543274527
,2024-11-18T06:28:54.010Z,37.5495824933,127.0739787228,22.9699707138,0.0311889648,-,11.9375,1.25,-129.0274963979
,2024-11-18T06:28:55.011Z,37.5495824933,127.0739785551,22.9699707138,0.0159912109,-,11.9375,1.25,-129.0222168569
,2024-11-18T06:28:56.011Z,37.5495651847,127.073979058,22.9699707138,0.985473633,-,11.9375,1.1875,-128.9112244252
,2024-11-18T06:28:57.011Z,37.5495599879,127.0739791419,22.9699707138,0.7755889894,-,12.0,1.125,-129.0644837026
,2024-11-18T06:28:58.011Z,37.5495592755,127.0739789742,22.9699707138,0.4179534913,-,12.0,1.125,-129.1014710073
,2024-11-18T06:28:59.011Z,37.5495597784,127.073979058,22.9699707138,0.1739501953,-,12.0625,1.1875,-129.0116577749
,2024-11-18T06:29:00.011Z,37.5495602813,127.0739789742,22.9699707138,0.0541687011,-,12.0625,1.1875,-129.0644837026
,2024-11-18T06:29:01.011Z,37.5495604908,127.0739788904,22.9699707138,0.0136108398,-,12.0625,1.1875,-128.9957886342
,2024-11-18T06:29:02.010Z,37.5495685794,127.0739921338,22.9699401962,0.7530517579,-,12.4375,1.1875,-129.1648865347
,2024-11-18T06:29:03.011Z,37.5495716807,127.0739972468,22.9699096786,0.6607818605,-,12.9375,1.25,-129.12789923
,2024-11-18T06:29:04.010Z,37.5495709682,127.0739865179,22.9699401962,0.2542877197,-,12.9375,1.3125,-128.9059448842
,2024-11-18T06:29:05.010Z,37.549570591,127.0739833328,22.9699401962,0.2411956787,-,12.875,1.3125,-128.9799500112
,2024-11-18T06:29:06.010Z,37.5495712616,127.0739921338,22.9699401962,0.2938690186,-,13.4375,1.3125,-129.0169373159
,2024-11-18T06:29:07.011Z,37.5495714711,127.0739963248,22.9699096786,0.3316650391,-,13.875,1.3125,-129.0750427847
,2024-11-18T06:29:08.010Z,37.5495714711,127.073997582,22.9699096786,0.2215118408,-,14.0,1.3125,-129.0169373159
,2024-11-18T06:29:09.011Z,37.5495714711,127.0739973306,22.9699096786,0.105178833,-,13.8125,1.125,-129.0169373159
,2024-11-18T06:29:10.010Z,37.5495713873,127.0739970791,22.9699096786,0.0401306152,-,14.0625,1.125,-129.0856323843
,2024-11-18T06:29:11.010Z,37.5495713873,127.0739968277,22.969879161,0.0102844238,-,14.4375,1.1875,-129.0116577749
,2024-11-18T06:29:12.011Z,37.5495713873,127.0739967439,22.969879161,0.0006103515,-,14.25,1.125,-129.1120606069
,2024-11-18T06:29:13.011Z,37.5495713873,127.07399666,22.969879161,0.002746582,-,14.1875,1.125,-129.0803528433
,2024-11-18T06:29:14.010Z,37.5495713873,127.07399666,22.969879161,0.0022735595,-,14.1875,1.125,-129.117340148
,2024-11-18T06:29:15.011Z,37.5495713873,127.0739965762,22.969879161,0.0046539306,-,14.25,1.125,-129.0961914663
,2024-11-18T06:29:16.010Z,37.5495687889,127.0739845901,22.9699096786,0.5506286622,-,13.9375,1.125,-129.0803528433
,2024-11-18T06:29:17.010Z,37.5495680765,127.0739811535,22.9699401962,0.4250488282,-,13.5625,1.1875,-129.1120606069
,2024-11-18T06:29:18.010Z,37.5495679926,127.0739805668,22.9699401962,0.2302398682,-,13.125,1.1875,-129.03805548
,2024-11-18T06:29:19.010Z,37.5495679926,127.0739807344,22.9699401962,0.1015167236,-,12.75,1.25,-129.1120606069
,2024-11-18T06:29:20.010Z,37.5495679926,127.0739810697,22.9699707138,0.0377044677,-,12.25,1.25,-128.9905090932
,2024-11-18T06:29:21.011Z,37.5495680765,127.0739811535,22.9699707138,0.0131072998,-,12.0,1.3125,-129.0750427847
,2024-11-18T06:29:22.011Z,37.5495579763,127.0739788904,22.9699707138,0.589416504,-,12.0625,1.25,-129.043335021
,2024-11-18T06:29:23.011Z,37.5495546654,127.0739780522,22.9699707138,0.4770507813,-,12.1875,1.25,-129.0116577749
,2024-11-18T06:29:24.011Z,37.5495540787,127.0739777169,22.9699707138,0.2703094483,-,12.25,1.25,-129.0010681753
,2024-11-18T06:29:25.010Z,37.5495540787,127.0739774655,22.9699707138,0.1355285644,-,12.375,1.1875,-129.0909119253
,2024-11-18T06:29:26.010Z,37.5495540787,127.0739771302,22.9699707138,0.0703582763,-,12.4375,1.25,-129.0856323843
,2024-11-18T06:29:27.011Z,37.5495539949,127.0739768787,22.9699707138,0.0486450195,-,12.5625,1.125,-129.1596069937
,2024-11-18T06:29:28.010Z,37.5495570962,127.0739828299,22.9699707138,0.2993927002,-,12.5,1.1875,-129.0486450796
,2024-11-18T06:29:29.010Z,37.5495578925,127.0739845901,22.9699707138,0.2346343994,-,12.4375,1.1875,-129.0486450796
,2024-11-18T06:29:30.010Z,37.5495578925,127.0739845901,22.9699401962,0.1137237549,-,12.375,1.1875,-129.0909119253
,2024-11-18T06:29:31.010Z,37.5495576829,127.0739843386,22.9699401962,0.0376281738,-,12.3125,1.25,-129.0063477163
,2024-11-18T06:29:32.011Z,37.5495575991,127.0739840872,22.9699401962,0.0074310302,-,12.25,1.25,-129.1014710073
,2024-11-18T06:29:33.011Z,37.5495759974,127.0739731907,22.9699707138,1.1651306155,-,12.25,1.25,-129.0803528433
,2024-11-18T06:29:34.011Z,37.5495820742,127.0739694188,22.9700012313,0.954803467,-,12.375,1.25,-129.0116577749
,2024-11-18T06:29:35.011Z,37.5495831639,127.0739684968,22.9700012313,0.545578003,-,12.5625,1.25,-129.1860352164
,2024-11-18T06:29:36.011Z,37.5495825772,127.0739688321,22.9700012313,0.2334442139,-,12.6875,1.25,-129.0803528433
,2024-11-18T06:29:37.010Z,37.5495819904,127.073969335,22.9700012313,0.0728302002,-,12.8125,1.25,-128.9905090932
,2024-11-18T06:29:38.011Z,37.5495814875,127.0739697541,22.9700012313,0.0070037841,-,12.9375,1.1875,-129.0327759389
,2024-11-18T06:29:39.011Z,37.549581278,127.0739698379,22.9700012313,0.0115814209,-,12.9375,1.1875,-129.117340148
,2024-11-18T06:29:40.011Z,37.5495647656,127.0739845901,22.9699707138,1.141433716,-,12.75,1.1875,-129.1120606069
,2024-11-18T06:29:41.010Z,37.5495602813,127.0739885296,22.9699707138,0.8688354494,-,12.5625,1.125,-129.0961914663
,2024-11-18T06:29:42.011Z,37.5495597784,127.0739890325,22.9699401962,0.4532318116,-,12.375,1.125,-129.0169373159
,2024-11-18T06:29:43.010Z,37.5495602813,127.0739886972,22.9699401962,0.1833801269,-,12.125,1.1875,-129.0803528433
,2024-11-18T06:29:44.010Z,37.5495607842,127.0739881943,22.9699401962,0.0528717041,-,11.9375,1.1875,-129.0063477163
,2024-11-18T06:29:45.011Z,37.5495609938,127.073987859,22.9699401962,0.0059204101,-,11.75,1.25,-129.1120606069
,2024-11-18T06:29:46.010Z,37.5495589821,127.0739805668,22.9699401962,0.3543090821,-,11.8125,1.25,-129.1067505484
,2024-11-18T06:29:47.011Z,37.5495583954,127.0739782198,22.9699707138,0.2820281983,-,11.875,1.25,-129.0274963979
,2024-11-18T06:29:48.011Z,37.5495581858,127.0739778846,22.9699707138,0.1563568115,-,11.9375,1.3125,-129.0856323843
,2024-11-18T06:29:49.011Z,37.5495580601,127.0739779684,22.9699707138,0.0774230957,-,12.0625,1.3125,-129.03805548
,2024-11-18T06:29:50.011Z,37.5495579763,127.0739779684,22.9699707138,0.0386505127,-,12.125,1.3125,-129.1014710073
,2024-11-18T06:29:51.011Z,37.5495578925,127.0739778846,22.9699707138,0.0265960693,-,12.25,1.375,-129.0697632436
,2024-11-18T06:29:52.010Z,37.5495577667,127.0739777169,22.9699707138,0.0218200683,-,12.3125,1.3125,-129.043335021
,2024-11-18T06:29:53.010Z,37.5495686632,127.0739777169,22.9699707138,0.6130371095,-,12.1875,1.1875,-129.0010681753
,2024-11-18T06:29:54.010Z,37.5495716807,127.0739775493,22.9699707138,0.4668426514,-,12.125,1.1875,-128.9799500112
,2024-11-18T06:29:55.011Z,37.549571974,127.0739772978,22.9699707138,0.2429351807,-,12.0,1.125,-129.1067505484
,2024-11-18T06:29:56.010Z,37.5495715969,127.0739770464,22.9699707138,0.0950775146,-,11.9375,1.125,-129.1543274527
,2024-11-18T06:29:57.010Z,37.5495712616,127.0739766273,22.9699707138,0.0368804931,-,11.8125,1.1875,-129.0274963979
,2024-11-18T06:29:58.011Z,37.5495710939,127.0739761244,22.9699707138,0.0351257324,-,11.75,1.25,-129.0539246206
,2024-11-18T06:29:59.010Z,37.5495535758,127.073980483,22.9699707138,1.0202941896,-,11.8125,1.1875,-128.9852295522
,2024-11-18T06:30:00.011Z,37.549548379,127.0739815726,22.9699707138,0.7943115236,-,11.8125,1.25,-129.0803528433
,2024-11-18T06:30:01.011Z,37.5495474989,127.0739815726,22.9699707138,0.4311828614,-,11.875,1.25,-129.0803528433
,2024-11-18T06:30:02.010Z,37.5495477923,127.0739812373,22.9699707138,0.1899414062,-,11.875,1.3125,-129.0644837026
,2024-11-18T06:30:03.011Z,37.5495482952,127.0739811535,22.9699707138,0.0640106201,-,11.875,1.3125,-129.133178771
,2024-11-18T06:30:04.010Z,37.549571974,127.0739768787,22.9699707138,1.3468627932,-,12.0625,1.1875,-129.1490479117
,2024-11-18T06:30:05.010Z,37.5495800626,127.07397537,22.9699707138,1.1236267092,-,12.25,1.1875,-129.1754761343
,2024-11-18T06:30:06.011Z,37.5495813618,127.0739749509,22.9699707138,0.6360626222,-,12.5,1.1875,-129.0644837026
,2024-11-18T06:30:07.011Z,37.5495808589,127.0739747833,22.9699707138,0.2863922119,-,12.75,1.1875,-129.133178771
,2024-11-18T06:30:08.010Z,37.5495800626,127.0739747833,22.9700012313,0.0992584228,-,12.9375,1.1875,-129.0169373159
,2024-11-18T06:30:09.011Z,37.5495796854,127.0739745318,22.9700012313,0.0364837646,-,13.1875,1.1875,-129.12789923
,2024-11-18T06:30:10.010Z,37.5495796854,127.0739740289,22.9700012313,0.0333099365,-,13.25,1.1875,-129.0961914663
,2024-11-18T06:30:11.011Z,37.5495723931,127.0739767949,23.0907287705,0.4131164551,-,13.0625,1.0625,-129.1490479117
,2024-11-18T06:30:12.011Z,37.5495703815,127.0739772978,23.1628723252,0.3158569336,-,12.875,1.125,-129.0539246206
,2024-11-18T06:30:13.011Z,37.5495701719,127.0739771302,23.2059936631,0.1633911133,-,12.625,1.1875,-129.1648865347
,2024-11-18T06:30:14.010Z,37.5495703815,127.0739770464,23.231750499,0.0658111572,-,12.4375,1.25,-129.0539246206
,2024-11-18T06:30:15.011Z,37.549570591,127.0739769626,23.2471313584,0.0196228027,-,12.1875,1.25,-129.1067505484
,2024-11-18T06:30:16.010Z,37.5495706749,127.0739769626,23.2563171495,0.0024719238,-,11.9375,1.25,-129.122619689
,2024-11-18T06:30:17.011Z,37.5495666934,127.0739763758,23.1410827744,0.2347717285,-,11.9375,1.3125,-129.0803528433
,2024-11-18T06:30:18.011Z,37.5495654781,127.0739761244,23.0722046005,0.1836395264,-,12.0,1.3125,-128.9957886342
,2024-11-18T06:30:19.011Z,37.5495652685,127.0739760406,23.0310669052,0.0974884033,-,12.0,1.3125,-129.0644837026
,2024-11-18T06:30:20.010Z,37.5495654781,127.0739760406,23.0064697372,0.0409088134,-,12.0625,1.3125,-129.0803528433
,2024-11-18T06:30:21.010Z,37.5495655619,127.0739761244,22.9917907821,0.0121307373,-,12.0625,1.3125,-129.1120606069
,2024-11-18T06:30:22.010Z,37.5495656876,127.0739761244,22.9830017196,0.0018920898,-,12.0625,1.3125,-129.0803528433
,2024-11-18T06:30:23.010Z,37.5495656876,127.0739760406,22.9777832138,0.0028686523,-,12.0625,1.25,-129.1965942984
,2024-11-18T06:30:24.011Z,37.5495723931,127.073979058,23.1758728135,0.4095001221,-,12.1875,1.125,-129.0856323843
,2024-11-18T06:30:25.011Z,37.5495745724,127.07397998,23.2942504991,0.3266601563,-,12.25,1.125,-129.2283020621
,2024-11-18T06:30:26.010Z,37.5495748658,127.0739798962,23.3649597276,0.1795501709,-,12.3125,1.1875,-129.1860352164
,2024-11-18T06:30:27.010Z,37.5495746982,127.0739796448,23.4072265733,0.0760345459,-,12.4375,1.25,-129.21774298
,2024-11-18T06:30:28.011Z,37.5495744886,127.0739792257,23.432495128,0.0261688232,-,12.5625,1.25,-129.1120606069
,2024-11-18T06:30:29.011Z,37.5495744886,127.0739789742,23.4475708116,0.0195770263,-,12.6875,1.25,-129.207183898
,2024-11-18T06:30:30.011Z,37.5495743629,127.0739787228,23.4565734972,0.0193939209,-,12.75,1.3125,-129.2388916617
,2024-11-18T06:30:31.011Z,37.5495755783,127.0739690836,23.2607421983,0.4472808838,-,12.625,1.3125,-129.1543274527
,2024-11-18T06:30:32.010Z,37.5495759974,127.0739662337,23.1437378037,0.3469543457,-,12.5,1.3125,-129.3815613395
,2024-11-18T06:30:33.010Z,37.5495760812,127.0739655632,23.0738220322,0.1980895996,-,12.375,1.25,-129.2705994254
,2024-11-18T06:30:34.010Z,37.5495760812,127.0739655632,23.0320434677,0.0976715088,-,12.25,1.25,-129.2230225211
,2024-11-18T06:30:35.010Z,37.5495759974,127.0739658984,23.0070800888,0.0337677002,-,12.125,1.25,-129.212463439
,2024-11-18T06:30:36.010Z,37.5495759974,127.0739659823,22.9921569931,0.0108642578,-,12.0,1.25,-129.2705994254
,2024-11-18T06:30:37.010Z,37.5495664839,127.0739846739,23.0234680282,1.0065765383,-,12.0,1.125,-129.2388916617
,2024-11-18T06:30:38.010Z,37.5495637598,127.0739901221,23.0421753036,0.7804565431,-,12.0,1.125,-129.1860352164
,2024-11-18T06:30:39.010Z,37.5495634664,127.0739907927,23.0533447372,0.4073333741,-,11.9375,1.125,-129.1437683706
,2024-11-18T06:30:40.010Z,37.5495635921,127.0739900383,23.0599975693,0.1681365967,-,11.9375,1.125,-129.12789923
,2024-11-18T06:30:41.010Z,37.549563676,127.0739893678,23.063995372,0.0527801513,-,11.9375,1.1875,-129.117340148
,2024-11-18T06:30:42.011Z,37.5495649752,127.0739837519,23.0261535751,0.2455444336,-,11.875,1.125,-129.2283020621
,2024-11-18T06:30:43.010Z,37.5495652685,127.0739819917,23.0035400497,0.2029724121,-,11.875,1.1875,-129.1754761343
,2024-11-18T06:30:44.010Z,37.5495653943,127.0739816564,22.9900207626,0.1097412109,-,11.875,1.1875,-129.2018738394
,2024-11-18T06:30:45.011Z,37.5495652685,127.0739816564,22.9819336044,0.0524902343,-,11.875,1.25,-129.2388916617
,2024-11-18T06:30:46.011Z,37.5495651847,127.0739817402,22.9771118271,0.0197906494,-,11.875,1.3125,-129.3234253531
,2024-11-18T06:30:47.011Z,37.5495651847,127.0739819917,22.9742431747,0.0020904541,-,11.875,1.3125,-129.2547302847
,2024-11-18T06:30:48.011Z,37.549565981,127.0739816564,22.9725036728,0.0484161377,-,11.8125,1.3125,-129.2864380484
,2024-11-18T06:30:49.011Z,37.5495661905,127.0739815726,22.9714965927,0.0372772216,-,11.8125,1.25,-129.2652893668
,2024-11-18T06:30:50.010Z,37.5495661905,127.0739814888,22.9708862411,0.0169372558,-,11.8125,1.25,-129.3921204215
,2024-11-18T06:30:51.010Z,37.5495660648,127.0739814888,22.9705200302,0.0065612792,-,11.75,1.1875,-129.2018738394
,2024-11-18T06:30:52.011Z,37.5495660648,127.0739814888,22.9702758896,0.0022277832,-,11.75,1.1875,-129.2388916617
,2024-11-18T06:30:53.011Z,37.5495660648,127.0739814888,22.9701538192,0.0008239746,-,11.6875,1.125,-129.2652893668
,2024-11-18T06:30:54.011Z,37.5495660648,127.0739813212,22.9700622665,0.003829956,-,11.6875,1.1875,-129.4132691032
,2024-11-18T06:30:55.011Z,37.5495798949,127.0739805668,22.9700317489,0.7982940675,-,11.6875,1.25,-129.3075867301
,2024-11-18T06:30:56.011Z,37.5495838764,127.0739802315,22.9700012313,0.6105499268,-,11.6875,1.3125,-129.2652893668
,2024-11-18T06:30:57.010Z,37.5495842954,127.0739801477,22.9700012313,0.3174133301,-,11.6875,1.3125,-129.2864380484
,2024-11-18T06:30:58.011Z,37.5495838764,127.0739801477,22.9699707138,0.1330413818,-,11.625,1.375,-129.3287048942
,2024-11-18T06:30:59.011Z,37.5495836668,127.0739800639,22.9699707138,0.0474090576,-,11.625,1.375,-129.3815613395
,2024-11-18T06:31:00.010Z,37.5495834992,127.0739798962,22.9699707138,0.0197143554,-,11.6875,1.4375,-129.4449768669
,2024-11-18T06:31:01.011Z,37.5495834992,127.07397998,22.9699707138,0.0049743652,-,11.6875,1.4375,-129.4132691032
,2024-11-18T06:31:02.011Z,37.5495685794,127.073983249,23.0906982529,0.8686065675,-,11.625,1.25,-129.3710022575
,2024-11-18T06:31:03.011Z,37.5495644722,127.0739840872,23.1628418076,0.6566009523,-,11.625,1.25,-129.4344177848
,2024-11-18T06:31:04.010Z,37.5495640951,127.073984171,23.2059631455,0.3374481201,-,11.5625,1.1875,-129.4555359489
,2024-11-18T06:31:05.011Z,37.5495643884,127.0739839195,23.2317199815,0.1389312744,-,11.5625,1.1875,-129.4449768669
,2024-11-18T06:31:06.011Z,37.5495648913,127.0739838357,23.2471008409,0.0381011962,-,11.5,1.1875,-129.5401001579
,2024-11-18T06:31:07.010Z,37.5495651847,127.0739837519,23.2562866319,0.0032958984,-,11.4375,1.1875,-129.4027100211
,2024-11-18T06:31:08.010Z,37.5495640951,127.0739786389,23.2618103135,0.2443542481,-,11.5625,1.125,-129.4714050895
,2024-11-18T06:31:09.010Z,37.549563676,127.0739769626,23.265106212,0.2010498047,-,11.6875,1.125,-129.4291077262
,2024-11-18T06:31:10.010Z,37.5495634664,127.0739763758,23.267059337,0.1251525879,-,11.875,1.1875,-129.4079895622
,2024-11-18T06:31:11.010Z,37.5495633826,127.0739763758,23.2682495225,0.0634460449,-,12.0,1.1875,-129.3181458121
,2024-11-18T06:31:12.011Z,37.5495633826,127.0739763758,23.2689514268,0.0303649902,-,12.125,1.25,-129.2969971305
,2024-11-18T06:31:13.011Z,37.5495633826,127.0739763758,23.2693481553,0.0145721435,-,12.3125,1.25,-129.3921204215
,2024-11-18T06:31:14.011Z,37.5495612871,127.0739776331,23.1488647568,0.1298522949,-,12.1875,1.25,-129.4396973259
,2024-11-18T06:31:15.011Z,37.5495607842,127.0739779684,23.07687379,0.0965118408,-,12.125,1.3125,-129.4608154899
,2024-11-18T06:31:16.010Z,37.5495606585,127.0739779684,23.0338440048,0.0493164062,-,12.0,1.3125,-129.3551331168
,2024-11-18T06:31:17.011Z,37.5495607842,127.0739778846,23.008148204,0.0184783935,-,11.8125,1.3125,-129.4608154899
,2024-11-18T06:31:18.010Z,37.5495607842,127.0739777169,22.9927673446,0.0053253173,-,11.6875,1.25,-129.4714050895
,2024-11-18T06:31:19.011Z,37.549560868,127.0739777169,22.9836120712,0.0013885498,-,11.5625,1.25,-129.4766846306
,2024-11-18T06:31:20.010Z,37.5495698786,127.0739771302,23.0988769638,0.5201110841,-,11.5625,1.1875,-129.4079895622
,2024-11-18T06:31:21.010Z,37.5495723931,127.0739767949,23.1677246201,0.397064209,-,11.5625,1.125,-129.4608154899
,2024-11-18T06:31:22.011Z,37.5495726865,127.0739765435,23.208892833,0.2068634033,-,11.5625,1.1875,-129.4027100211
,2024-11-18T06:31:23.011Z,37.5495723931,127.0739765435,23.233490001,0.0829925537,-,11.5625,1.1875,-129.3973999625
,2024-11-18T06:31:24.011Z,37.5495720998,127.0739766273,23.2481689561,0.0245819091,-,11.5625,1.3125,-129.4502564079
,2024-11-18T06:31:25.011Z,37.549571974,127.0739765435,23.2569580186,0.0051879882,-,11.5625,1.3125,-129.4132691032
,2024-11-18T06:31:26.010Z,37.5495722674,127.0739756215,23.1414489853,0.0485076904,-,11.625,1.3125,-129.3973999625
,2024-11-18T06:31:27.010Z,37.5495723931,127.07397537,23.0724487412,0.0394897461,-,11.625,1.375,-129.4396973259
,2024-11-18T06:31:28.011Z,37.5495723931,127.0739751185,23.0311889755,0.0281524658,-,11.625,1.375,-129.5401001579
,2024-11-18T06:31:29.011Z,37.5495723931,127.0739748671,23.00656129,0.0252075195,-,11.625,1.375,-129.4027100211
,2024-11-18T06:31:30.010Z,37.5495723931,127.0739746994,22.9918518173,0.0215454101,-,11.625,1.375,-129.3551331168
,2024-11-18T06:31:31.011Z,37.5495723931,127.0739745318,22.9830627548,0.0155181884,-,11.6875,1.3125,-129.3551331168
